timestamp,x_loc,y_loc,theta_loc,v_x,v_y
1763485870.1866841,0.0,0.0,0.0,0.0,0.0
1763485870.188433,0.0,0.0,-2.928693197418366e-05,-8.021177453135877e-06,2.3491567849001047e-10
1763485870.189901,-1.177654522810238e-08,3.44898879084941e-13,1.2187809371340626e-05,-2.5724075659860748e-05,-3.1352013041184984e-10
1763485870.191217,-4.562511070327334e-08,-6.764098444021102e-14,-2.337991699224781e-05,-6.79408090165991e-05,1.5884504754836752e-09
1763485870.1925025,-1.3296662009732353e-07,1.9743962555423884e-12,-4.245209714665803e-06,-6.876933179938971e-05,2.919402354275989e-10
1763485870.3921208,-1.3860586445068769e-05,6.025102129610013e-11,0.00012160912093315591,-0.002714979634616925,-3.3016628834477045e-07
1763485870.3945625,-2.048960199523202e-05,-7.45897736385459e-10,0.0001234904848306127,-0.0026859829438498992,-3.316933376688771e-07
1763485870.39593,-2.4162868922455947e-05,-1.19951125244645e-09,0.00012436122859370597,-0.0027078485705210736,-3.3675137681174477e-07
1763485870.397242,-2.771561347401384e-05,-1.6413349320354907e-09,0.00011700016102244121,-0.0026302094380530774,-3.0773492917915303e-07
1763485870.5959995,-0.0005504892292690325,-6.280593243743131e-08,-0.007105073940526892,0.18847981514510706,-0.001339185557934238
1763485870.5975692,-0.0002546234305774296,-2.1649896829331094e-06,-0.007122453259840909,0.1900109361897657,-0.0013533668970843033
1763485870.5988605,-9.267054310051063e-06,-3.912558556006827e-06,-0.007112662512414738,0.19139080963142008,-0.0013613211933620755
1763485870.600153,0.0002380992736938152,-5.672021434523933e-06,-0.00714570435353544,0.19266549002642192,-0.0013767540637923208
1763485870.8009567,0.038926053460117446,-0.0002821294095151051,-0.00928871621348179,0.39025063472765287,-0.0036250316549271437
1763485870.8024967,0.039527018208906736,-0.00028771176107073254,-0.009325743495699916,0.39171738419594154,-0.003653161752972232
1763485870.8037717,0.04002648238000161,-0.000292369770851353,-0.009214784656904507,0.3923657604727982,-0.0036156683282639614
1763485870.8049476,0.04048785759997895,-0.0002966213644876268,-0.008903381358352336,0.39297031779890657,-0.0034988570540641895
1763485871.0057836,0.11941042203338947,-0.0009993176211397171,0.03231492943902943,0.5936723235407687,0.019191159862958534
1763485871.007384,0.1203605969153077,-0.0009686020945207499,0.03265778849849075,0.595247653121472,0.019446385843553664
1763485871.0086784,0.12113107027842027,-0.0009434311892299906,0.0329450499480768,0.5965216818041691,0.019659549786771688
1763485871.0105803,0.0643218454193623,-0.04582218481605205,0.033004414881666146,0.5882637145210639,0.019422352406555394
1763485871.2125406,0.18312777653156742,-0.04189964020707707,0.09521385420608075,0.6773195524780931,0.06468579689867314
1763485871.214077,0.1841683895143576,-0.041800258933040894,0.09578794517621854,0.6780144670606867,0.06514497680991074
1763485871.215439,0.185091903081881,-0.041711525914996654,0.09646722664287098,0.6786602293170414,0.0656723105335644
1763485871.2167847,0.1860051316733864,-0.04162315499084537,0.0973358242309693,0.6792888599058914,0.06632874548147163
1763485871.417148,0.3221097555947837,-0.028333302187747038,0.22455277549322772,0.5709083929711577,0.13039819816689047
1763485871.4186468,0.3229653755398847,-0.028137874514007347,0.22582517745749925,0.5700526876132596,0.13096614928834385
1763485871.4198568,0.3236551246352381,-0.027979408840646917,0.22690934157792828,0.569314328916956,0.13144648698580397
1763485871.4210358,0.32432633477081585,-0.027824436078027707,0.2279651504021957,0.5691684916569963,0.13204593759106886
1763485871.6225777,0.43903763436078963,-0.0012116468448240443,0.41381835471656486,0.35229866454462244,0.15472197489615305
1763485871.6241484,0.4395909904365581,-0.000968624791435483,0.4152574856109171,0.3506805690980508,0.1546137392660757
1763485871.6269882,0.4405868544126854,-0.0005295521232649765,0.41761625584492423,0.348901167099096,0.15481318867326435
