timestamp,error_x,error_y,error_l2,cumulative_l2_error,sample_count,avg_sample_error_mm
1763485870.1866841,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1,1.2246467991473532e-13
1763485870.188433,0.0010988033998998274,3.0184234178776137e-07,0.0010988034413580163,0.0010988034413581388,2,0.5494017206790694
1763485870.189901,0.00202129973327854,1.0214022100804102e-06,0.0020212999913457605,0.0031201034327038996,3,1.0400344775679664
1763485870.191217,0.002848092823592503,2.0278484191011775e-06,0.002848093545508702,0.0059681969782126015,4,1.4920492445531504
1763485870.1925025,0.0036559126308687026,3.341193218344642e-06,0.003655914157651604,0.009624111135864206,5,1.9248222271728415
1763485870.3921208,0.12873540372426273,0.00416394583407243,0.12880272752142327,0.13842683865728747,6,23.07113977621458
1763485870.3945625,0.13026324848321624,0.004263477621521965,0.1303330009891177,0.26875983964640515,7,38.394262806629314
1763485870.39593,0.13111882335227865,0.0043197385834855394,0.13118996142508657,0.3999498010714917,8,49.993725133936465
1763485870.397242,0.13193958194233749,0.004374060428546575,0.13201206644754623,0.531961867519038,9,59.10687416878199
1763485870.5959995,0.25490520689872526,0.016512732122500023,0.25543949347395634,0.7874013609929943,10,78.74013609929943
1763485870.5975692,0.25556308045672665,0.016641554994526533,0.2561043331245436,1.0435056941175378,11,94.86415401068525
1763485870.5988605,0.2561020841673202,0.01674790461966544,0.2566491181048448,1.3001548122223827,12,108.34623435186523
1763485870.600153,0.25663963323076244,0.016854689532881818,0.25719249970415176,1.5573473119265344,13,119.79594707127188
1763485870.8009567,0.3375215748967279,0.03740775732361501,0.3395882121463435,1.896935524072878,14,135.49539457663414
1763485870.8024967,0.3378168332019501,0.037599134905382414,0.3399027916040516,2.2368383156769296,15,149.12255437846198
1763485870.8037717,0.33805916719193974,0.03775797751391109,0.3401612343998782,2.576999550076808,16,161.06247187980048
1763485870.8049476,0.3382816734787073,0.03790469940519805,0.3403986733942322,2.9173982234710403,17,171.61166020417883
1763485871.0057836,0.37282444965073547,0.06685225821017773,0.37877076799190046,3.296168991462941,18,183.12049952571894
1763485871.007384,0.37274938560902254,0.06707771616744028,0.3787367482541712,3.674905739717112,19,193.41609156405852
1763485871.0086784,0.37268627536813037,0.06726007787088803,0.37870698161371125,4.053612721330823,20,202.68063606654113
1763485871.0105803,0.43053425838247994,0.11244434572155781,0.4449758179111548,4.498588539241978,21,214.2185018686656
1763485871.2125406,0.4177227134245013,0.14486963222674934,0.4421306092686206,4.940719148510599,22,224.57814311411815
1763485871.214077,0.41745346738571404,0.14507622279086935,0.4419440098605494,5.382663158371148,23,234.02883297265862
1763485871.215439,0.4172133489603526,0.14525912204314356,0.44177730938500887,5.824440467756157,24,242.6850194898399
1763485871.2167847,0.4169748284707615,0.14543944368236908,0.441611412167822,6.266051879923979,25,250.64207519695913
1763485871.417148,0.3762643494412591,0.17591168837780408,0.41535500811761444,6.681406888041593,26,256.97718800159976
1763485871.4186468,0.3760823971609015,0.17607147768366965,0.4152579134802864,7.09666480152188,27,262.839437093403
1763485871.4198568,0.37593608121718575,0.1762000958667585,0.4151799741610731,7.5118447756829525,28,268.28017056010543
1763485871.4210358,0.3757939948356386,0.17632511046778693,0.415104409921173,7.926949185604125,29,273.3430753656595
1763485871.6225777,0.34565400088283266,0.2012748089506214,0.3999852960352648,8.326934481639391,30,277.564482721313
1763485871.6241484,0.3457120289438154,0.2014622505008973,0.4001297856112886,8.727064267250679,31,281.5182021693767
1763485871.6269882,0.34581959590091593,0.20180256140430627,0.40039413919088723,9.127458406441566,32,285.2330752012989
1763485871.628767,0.34588886553641535,0.20201610523199945,0.4005616233180292,9.528020029759595,33,288.7278796896847
1763485871.8265777,0.3474602953225935,0.22920896357538503,0.4162516135812161,9.944271643340812,34,292.478577745318
1763485871.8282084,0.34758029967719384,0.2294728507067467,0.4164971235616985,10.360768766902511,35,296.02196476864316
1763485871.8294578,0.34767260793297416,0.22967553676948774,0.4166858462886253,10.777454613191138,36,299.3737392553094
1763485871.8306732,0.34776204564070934,0.22987279257490645,0.4168692134883515,11.194323826679488,37,302.54929261295916
1763485872.0297585,0.3555112328900819,0.2655337178716429,0.4437300891733209,11.63805391585281,38,306.2645767329687
1763485872.0313516,0.35528922973903676,0.26561880359139717,0.4436031848283816,12.081657100681191,39,309.78607950464595
1763485872.0327072,0.35509902681632144,0.2656905888624318,0.4434938645076889,12.52515096518888,40,313.128774129722
1763485872.0344543,0.31435556435938594,0.23874754916663146,0.39474018426907226,12.919891149457952,41,315.1192963282427
1763485872.233622,0.2753886190676812,0.24969614319183742,0.3717351953163474,13.291626344774299,42,316.4672939231976
1763485872.2351284,0.27506350391272105,0.249772921807086,0.37154601821684513,13.663172362991144,43,317.7481944881662
1763485872.2364128,0.2747842893156278,0.24983716463825398,0.3713825716012757,14.03455493459242,44,318.96715760437314
1763485872.2379417,0.2744504625094526,0.249913178498084,0.3711868170593719,14.40574175165179,45,320.12759448115094
1763485872.4393907,0.22265239861627872,0.2630813642848014,0.3446532965801062,14.750395048231896,46,320.6607619180847
1763485872.4409287,0.22221786268665333,0.2631871278488779,0.3444535422409906,15.094848590472887,47,321.16699128665715
1763485872.4422908,0.22183402191853396,0.26328238795761527,0.344278882723319,15.439127473196207,48,321.648489024921
1763485872.4434462,0.22150915646367098,0.2633643566813523,0.34413237390200535,15.783259847098211,49,322.10734381833083
1763485872.443964,0.22136367049638472,0.2634012823694749,0.344067014067777,16.127326861165987,50,322.5465372233197
1763485872.6441162,0.15731083284911895,0.28064864012527246,0.32173025554934703,16.449057116715334,51,322.5305317003007
1763485872.6457195,0.15668220872402616,0.28064590270689105,0.3214209657704442,16.770478082485777,52,322.5091938939573
1763485872.647038,0.15616431162142097,0.28064266174345043,0.3211659941753501,17.091644076661126,53,322.4838505030401
1763485872.6483376,0.1556530808007215,0.2806385880133002,0.32091416086681934,17.412558237527946,54,322.4547821764435
1763485872.848439,0.06898864770585822,0.2826204100942467,0.2909187682397325,17.703477005767677,55,321.8814001048669
1763485872.8498478,0.06827329835463403,0.28234060425390867,0.2904779855319214,17.9939549912996,56,321.3206248446357
1763485872.8510284,0.06767375473804005,0.2821049368161727,0.29010848394419836,18.284063475243798,57,320.77304342532983
1763485872.8522036,0.06707648545088063,0.2818688576310354,0.2897400693771352,18.573803544620933,58,320.2379921486368
1763485873.0535383,-0.043121377536928795,0.24385256999264604,0.24763588005921253,18.821439424680147,59,319.0074478759347
1763485873.0550787,-0.04381276562660341,0.24346175703527317,0.24737256430443952,19.068811988984585,60,317.8135331497431
1763485873.056567,-0.04447985335269622,0.2430838356121997,0.24711982617794204,19.31593181516253,61,316.6546199206972
1763485873.0582814,-0.06926206486319741,0.18377491623882147,0.19639361870412086,19.51232543386665,62,314.7149263526879
1763485873.2586033,-0.1676243804941835,0.12875720202896557,0.21136780741254485,19.723693241279193,63,313.07449589332055
1763485873.2601423,-0.16811194972230703,0.1285926238114109,0.21165464922400956,19.935347890503202,64,311.48981078911254
1763485873.2614636,-0.16852987933445962,0.1284513143877829,0.21190106275438206,20.147248953257584,65,309.9576762039629
1763485873.2627926,-0.1689496393280664,0.1283091820819987,0.21214906748707432,20.35939802074466,66,308.4757275870403
1763485873.4629812,-0.23931842237284195,0.10906887245756836,0.26300062020115333,20.622398640945814,67,307.7969946409823
1763485873.4645827,-0.23968265139370182,0.10875508228446862,0.2632022820984201,20.885600923044233,68,307.14119004476817
1763485873.4658742,-0.23997493342095078,0.10850142031252519,0.2633638678335071,21.14896479087774,69,306.5067360996774
1763485873.4674826,-0.24033778582978127,0.10818595512599827,0.26356489178964315,21.412529682667383,70,305.8932811809626
