timestamp,error_x,error_y,error_l2,cumulative_l2_error,sample_count,avg_sample_error_mm
1763485008.9955108,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1,1.2246467991473532e-13
1763485008.997442,0.0012134024739094492,3.680865603428174e-07,0.0012134025297391164,0.001213402529739239,2,0.6067012648696195
1763485008.9989216,0.002143074281037832,1.1481966168239156e-06,0.0021430745886229182,0.003356477118362157,3,1.118825706120719
1763485009.0005202,0.0031474409301594664,2.476695542806611e-06,0.0031474419046050553,0.006503919022967212,4,1.625979755741803
1763485009.1993284,0.12770527511336932,0.004098592057235263,0.12777102859659922,0.13427494761956643,5,26.854989523913286
1763485009.2007535,0.1285972442159593,0.004156077134149628,0.12866438589246088,0.2629393335120273,6,43.82322225200455
1763485009.2019496,0.12934585290586822,0.0042046381226402176,0.12941417482520554,0.3923535083372328,7,56.05050119103326
1763485009.2033856,0.13024450270448917,0.004263308698142544,0.13031425971778893,0.5226677680550218,8,65.33347100687773
1763485009.2045424,0.13096838211214643,0.004310867941705854,0.13103930973369793,0.6537070777887197,9,72.63411975430219
1763485009.4050686,0.2550715838718395,0.016531182976261598,0.2556067153059236,0.9093137930946433,10,90.93137930946433
1763485009.4066231,0.25571762743241705,0.016656161972820906,0.2562595026751775,1.1655732957698208,11,105.96120870634735
1763485009.4077892,0.2562003029700676,0.016750222862801187,0.25674727887147686,1.4223205746412977,12,118.52671455344148
1763485009.409163,0.2567671359847128,0.01686137769790688,0.2573201666789128,1.6796407413202106,13,129.2031339477085
1763485009.6092436,0.3366806545623004,0.03698084618840799,0.3387055448930675,2.018346286213278,14,144.16759187237702
1763485009.6107113,0.3369581095785971,0.03715623497609082,0.3390005212508977,2.3573468074641757,15,157.15645383094503
1763485009.6118925,0.33717943023624986,0.037297662288731076,0.33923602961160587,2.6965828370757814,16,168.53642731723633
1763485009.6130571,0.33739610781373525,0.03743737736446399,0.3394667742088862,3.0360496112846675,17,178.59115360498046
1763485009.8147743,0.37132627723942446,0.06557635166519128,0.3770722239388719,3.4131218352235395,18,189.6178797346411
1763485009.8163188,0.37124528266922396,0.06582566741309742,0.37703591127972375,3.7901577465032634,19,199.4819866580665
1763485009.8176441,0.37117330058881765,0.06603995285529593,0.37700251251566813,4.167160259018932,20,208.35801295094657
1763485009.8189313,0.3711013519181955,0.0662483760917557,0.3769682489684073,4.544128507987339,21,216.38707180892092
1763485010.019133,0.3329834839265322,0.07339554443924992,0.3409764016928225,4.8851049096801615,22,222.05022316728008
1763485010.0206068,0.3325316653349609,0.07369539892817605,0.3405999416817705,5.225704851361932,23,227.2045587548666
1763485010.0218155,0.33215888628200424,0.07394166113858801,0.34028942826369907,5.565994279625632,24,231.91642831773464
1763485010.0230238,0.3317844857523387,0.07418811874027093,0.33997767860282296,5.905971958228455,25,236.2388783291382
1763485010.2325933,0.2610495580152671,0.12103825326202482,0.28774490524193186,6.193716863470387,26,238.21987936424566
1763485010.2340674,0.26066177162872106,0.12137365171447873,0.2875345588257716,6.481251422296158,27,240.0463489739318
1763485010.235442,0.26030069543486933,0.12168650418905436,0.28733962021557236,6.768591042511731,28,241.73539437541896
1763485010.2366335,0.259988090209411,0.1219576645846916,0.28717151495524235,7.055762557466974,29,243.30215715403358
1763485010.438699,0.20116703063263497,0.17159090770901897,0.26440804417028724,7.320170601637261,30,244.00568672124203
