timestamp,x_dot,y_dot,theta_dot
2025-11-18T16:51:35.549749026+00:00,0.018779092314221014,-0.006831119219572413,-0.01865660705103364
2025-11-18T16:51:35.600393729+00:00,0.00041403605864815746,0.014923644086480354,-0.014044074770418895
2025-11-18T16:51:35.649822174+00:00,-0.01711933252829472,0.028151618785255846,0.019621938879107955
2025-11-18T16:51:35.700101949+00:00,0.007949708932673199,0.008637287680483125,0.012432640034949123
2025-11-18T16:51:35.749697899+00:00,0.0074727534889183645,-0.027716422583634426,-0.00874627344943407
2025-11-18T16:51:35.800245082+00:00,0.01025463247390666,0.009624374608107914,-0.000736092550233239
2025-11-18T16:51:35.849745946+00:00,-0.03290785930760291,-0.0025030468028762404,0.010953371539318942
2025-11-18T16:51:35.900138183+00:00,0.009258838549249445,0.03760007121616166,-0.00494154341046403
2025-11-18T16:51:35.949612108+00:00,-0.0096691924615712,-0.007630228735340833,0.023508996131631127
2025-11-18T16:51:36.000124052+00:00,1.0093329906677722,-0.002762393680089161,0.009573060637785687
2025-11-18T16:51:36.049769475+00:00,0.9968623103885621,-0.01279412860461922,-0.005499116395195225
2025-11-18T16:51:36.100208080+00:00,0.9654034090025869,-0.00931324717899084,0.013986663904729513
2025-11-18T16:51:36.150528768+00:00,0.9977335976699359,0.013105049438913538,0.02447933254807212
2025-11-18T16:51:36.200000258+00:00,1.018689534911363,-0.017521890719908114,-0.003189097133751129
2025-11-18T16:51:36.249509363+00:00,0.9829011857093205,-0.007599568425268839,-0.024788826703111447
2025-11-18T16:51:36.299913224+00:00,0.9977561686736925,-0.030737679989647906,-0.0038972172175598474
2025-11-18T16:51:36.350211849+00:00,0.9987777268145575,0.0410601366285616,0.014392413874222932
2025-11-18T16:51:36.399656028+00:00,0.991369529341988,0.006527694199206532,0.013002557244995088
2025-11-18T16:51:36.450145432+00:00,0.9710361992573819,0.00632308643197653,-0.0058724616447870396
2025-11-18T16:51:36.499685099+00:00,1.0012391307013684,-0.020040344534242527,-0.009693704620813724
2025-11-18T16:51:36.550358309+00:00,0.9921204727565565,0.008312759318145643,-0.0008289048247872287
2025-11-18T16:51:36.599828453+00:00,1.0126871824589248,-0.0029678307642049973,0.0031929495952115294
2025-11-18T16:51:36.650397008+00:00,0.49564090940331956,-0.1139092021434436,0.08832089197576679
2025-11-18T16:51:36.700105327+00:00,0.5247364071665191,-0.16366136843059156,0.17644558898051838
2025-11-18T16:51:36.749665122+00:00,0.4811313768915388,-0.22424744943871994,0.29858563158676266
2025-11-18T16:51:36.800200292+00:00,-1.021287428099039,-0.1969316031180836,0.2835556144109295
2025-11-18T16:51:36.849527923+00:00,-0.4860264511367746,-0.21944847816131596,0.3912210641664643
