timestamp,P_trace,P_px,P_py,P_theta,P_v,P_b_g,innovation_norm,mahalanobis,gyro_bias,outliers_rejected,slip_magnitude
1763484956.5666513,21.6,10.0,10.0,0.5,1.0,0.1,0.0,0.0,0.0,0,0.0
1763484956.5684483,21.770455552646222,10.010003229068227,10.01,0.5004503235760854,1.15,0.10000200000191219,0.0,0.0,0.0,0,0.017265200060023356
1763484956.56992,21.940916080781296,10.020011009432753,10.020000000000003,0.5009010713402994,1.2999999999999998,0.10000400000823932,0.0,0.0,0.0,0,0.02569228749159649
1763484956.571232,22.111380509349758,10.030022403762967,10.030000000000022,0.5013521055661028,1.4499999999999997,0.1000060000206651,0.0,0.0,0.0,0,0.022240839484643973
1763484956.7704582,22.34561512797925,10.099644434725223,10.040000000697976,0.505962667693345,1.5999999999999996,0.10000802486270426,0.0,0.0,0.0,0,0.015595683990706936
1763484956.7719202,22.51699905992567,10.11050771078777,10.050000000518368,0.5064812985535215,1.7499999999999996,0.10001005006601203,0.0,0.0,0.0,0,0.02169120405125426
1763484956.7732258,22.68829075262246,10.121284670568462,10.060000000403283,0.5069940060565052,1.8999999999999995,0.10001207559420996,0.0,0.0,0.0,0,0.012208940374100865
1763484956.7746615,22.85967299268014,10.132146296206344,10.070000000331689,0.5075125946599409,2.0499999999999994,0.10001410148216672,0.0,0.0,0.0,0,0.007121571079621827
1763484956.7758353,23.030893560848533,10.14285670334032,10.08000000032167,0.5080207295203883,2.1999999999999993,0.10001612766615434,0.0,0.0,0.0,0,0.02336971070003482
1763484956.9753273,23.422485411113122,10.36163276289194,10.090000717767598,0.5208336998824507,2.349999999999999,0.10001823057113571,0.0,0.0,0.0,0,0.01817536582354158
1763484956.9768543,23.595372659383766,10.373906586200238,10.100000679544152,0.5214450593621418,2.499999999999999,0.10002033427723686,0.0,0.0,0.0,0,0.010408001467724023
1763484956.9781744,23.767944608288307,10.385881356911488,10.110000722891506,0.5220400898066377,2.649999999999999,0.10002243867867305,0.0,0.0,0.0,0,0.02372693637135429
1763484956.9794016,23.9403784647656,10.397725074587518,10.12000082802634,0.522628018422955,2.799999999999999,0.10002454372878523,0.0,0.0,0.0,0,0.017347979738796697
1763484957.1805222,24.548525166450794,10.823811029584682,10.130873672565784,0.5438136766751487,2.949999999999999,0.1000267876251794,0.0,0.0,0.0,0,0.03135465715167915
1763484957.181952,24.723033278672624,10.837580247603485,10.140898751042926,0.5445252472670418,3.0999999999999988,0.10002903275917382,0.0,0.0,0.0,0,0.014121770513015101
1763484957.1831326,24.896859907659476,10.850701966052833,10.150919807082664,0.5452068556059758,3.2499999999999987,0.10003127891800377,0.0,0.0,0.0,0,0.030713250882838085
1763484957.1843367,25.070761702280002,10.863894581517338,10.160941598246913,0.5458919963911066,3.3999999999999986,0.10003352612464904,0.0,0.0,0.0,0,0.003289787741448646
1763484957.38708,25.956078064007226,11.552046904210389,10.178327933276432,0.5756672342000757,3.5499999999999985,0.10003599232033439,0.0,0.0,0.0,0,0.0006475775925879942
1763484957.3886635,26.133484300904485,11.568444143182733,10.188460423215302,0.5765412739156875,3.6999999999999984,0.10003846059076493,0.0,0.0,0.0,0,0.008959957830773265
1763484957.3899593,26.3096722251098,11.583692358431094,10.198569927605293,0.5773690085099141,3.8499999999999983,0.10004093056350118,0.0,0.0,0.0,0,0.011767446529126124
1763484957.3912427,26.48582122843594,11.598902855371554,10.208679345289065,0.5781956255489897,3.9999999999999982,0.10004340222633401,0.0,0.0,0.0,0,0.014296371637589863
1763484957.5906317,16.335960849792638,6.271777842054033,5.379383055878174,0.615548978607485,3.9692071114778025,0.10004386177514293,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.01616099011652017
1763484957.5919843,16.511981224831757,6.286551717086022,5.389622886198512,0.6165528577368654,4.119207111477802,0.1000466523325583,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.04091766975475586
1763484957.593355,16.688090823536374,6.301404644060877,5.39986789519603,0.6175617273298187,4.269207111477803,0.10004944547184526,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.014268302132961657
1763484957.5946255,16.863824465878242,6.315917097177974,5.410096792643075,0.6185512235697218,4.419207111477803,0.10005224100966657,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.01184373132389687
1763484957.7970617,18.034941137571497,7.227070017900994,5.473450164225173,0.665158356147937,4.5692071114778035,0.10005548781959098,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.003736195357944635
1763484957.7986002,18.214860164725962,7.2453056440203705,5.483863661467046,0.6664250091494079,4.719207111477804,0.10005873861133062,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.15982997258282028
1763484957.7998798,18.39327861412425,7.262171970767465,5.494208117278433,0.6676294218792197,4.869207111477804,0.10006199272132757,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.2598894350382757
1763484957.8010652,18.57115896625773,7.278546924356139,5.504527693992093,0.6688119865210139,5.0192071114778045,0.10006524991067978,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.3783279934536978
1763484958.0018022,20.14291483040671,8.57143918537437,5.578693758382693,0.7235056739641049,5.169207111477805,0.10006910120773842,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.29947158139578567
1763484958.0033958,20.326666556827462,8.593210774573143,5.589112497892391,0.7250632151142916,5.319207111477805,0.10007295776983233,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.28637251487474763
1763484958.0047178,20.508284010542166,8.612996134031427,5.599459276351521,0.726544669975741,5.469207111477806,0.10007681870567026,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.2588167358714657
1763484958.0060222,20.689780665908554,8.63266898597573,5.60980097753435,0.7280229069585498,5.619207111477806,0.10008068396211486,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.2728635831771451
1763484958.2035184,22.663396211392907,10.326533825585082,5.677431480638286,0.7901385448940845,5.769207111477806,0.10008524879764841,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.46496796591499523
1763484958.2051282,22.8511620319681,10.351852900479365,5.6879964925400825,0.7920157079241996,5.919207111477807,0.10008981954664652,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.6156848419483989
1763484958.206458,23.036097688954385,10.374528017872187,5.698464893814623,0.7938032706087601,6.069207111477807,0.10009439518101114,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,0.8181374212783986
1763484958.2077553,23.220720362292095,10.396908907339036,5.708923236316428,0.7955821315780355,6.219207111477807,0.10009897558078718,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,1.0031750471902614
1763484958.4141576,25.779050359891922,12.63446634617035,5.806058688500917,0.8692139398793173,6.369207111477808,0.10010427386353138,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,1.2682070062304551
1763484958.4157634,25.970611978652677,12.662530213098393,5.817351233285252,0.8714138437337734,6.519207111477808,0.10010957705745159,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,1.3812107892529193
1763484958.4170685,26.158455657486,12.68722045880676,5.828408857315566,0.8735043456549529,6.669207111477808,0.10011488423091268,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,1.5196659363833551
1763484958.4183836,26.34644070116698,12.7120320726742,5.839481023593016,0.8756002980185797,6.819207111477809,0.10012019540337716,0.07504391194942135,0.01603056926537321,2.0051311091436823e-05,0,1.7214077765994982
1763484958.6168191,17.630451205015202,7.198530838109879,3.999919881297626,0.9411141284672685,5.391069366579042,0.0998169905613854,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,2.074175829479515
1763484958.6183004,17.813410157994866,7.217232947141424,4.01180879576393,0.9434763138819838,5.541069366579042,0.0998227346284843,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.973595977026152
1763484958.6196306,17.995238941756238,7.235046093317644,4.023517031235067,0.9457779704884354,5.691069366579042,0.09982848013604646,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.9412191400542567
1763484958.6209302,18.176848388164252,7.252680064123471,4.035196683072159,0.9480680473598729,5.841069366579043,0.09983422702970711,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.9608212918966879
1763484958.6222167,18.358370169771966,7.270237287042125,4.046869945699984,0.9503535951761227,5.991069366579043,0.0998399752746893,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.9732891477012704
1763484958.8189938,20.279235249213357,8.576013258572086,4.426221007344213,1.0360859425104807,6.1410693665790435,0.09984567420753156,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.6176871521469067
1763484958.8206077,20.46462482701601,8.59459941180697,4.440554200372896,1.038550477624536,6.291069366579044,0.0998513706325646,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.4572422380159336
1763484958.8219306,20.647561006338325,8.611623757919899,4.454126053995839,1.0408847628660418,6.441069366579044,0.09985706497749744,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.3287741543075176
1763484958.8232243,20.830256512596833,8.628482904483034,4.467635923496291,1.0432055607711357,6.5910693665790445,0.09986275726732781,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.1983065571240066
1763484959.024635,22.990554033896203,9.791911386733009,5.218802360650291,1.1389030088955285,6.741069366579045,0.09986791103833166,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,0.9486351398586585
1763484959.0261908,23.17661622059815,9.807982641304173,5.236477564376454,1.1412135890422928,6.891069366579045,0.09987305929618366,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,0.8679219607406192
1763484959.0275943,23.36126373080274,9.823437821554332,5.253429684551842,1.1434486555504575,7.041069366579046,0.09987820256706564,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,0.8066392373936425
1763484959.028899,23.544992642780368,9.838490333711983,5.269915435641794,1.1456341656558808,7.191069366579046,0.09988334119166412,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,0.703878777892044
1763484959.2285795,25.875658716036668,10.656565319962876,6.52972541724199,1.2484109197757487,7.341069366579046,0.09988769247700675,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,0.9195368700464324
1763484959.2300048,26.06191526258394,10.669579173382417,6.5509397271132075,1.250434957599636,7.491069366579047,0.09989203790963193,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.002847396715928
1763484959.2311857,26.245608419348965,10.68205965884707,6.570254543938545,1.2523284714907772,7.641069366579047,0.09989637849352694,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.0495376595559984
1763484959.232387,26.429523772652814,10.694569164085767,6.589753142892805,1.2542313849502094,7.791069366579047,0.09990071414498226,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,0.9495294896834335
1763484959.4333966,29.0499302793716,11.143498973218882,8.499857903873952,1.3655997770365353,7.941069366579048,0.09990425866318424,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.1806115093452687
1763484959.434938,29.239007756042344,11.153846703780356,8.526717918046781,1.3674659700959129,8.091069366579047,0.09990779754024184,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.250820567531954
1763484959.4362383,29.425265692099945,11.16412346117672,8.550967901101405,1.3691936315780056,8.241069366579048,0.09991133166476655,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.3060315304825454
1763484959.4375472,29.611633098366404,11.17438696259731,8.575337056945003,1.3709248512336807,8.391069366579048,0.0999148610113643,0.21218288333809782,0.04676471110240731,-0.0005537981627310733,0,1.3432661540971067
1763484959.6387906,18.612787662547532,5.410490702895512,5.784166032168417,1.4360158430257604,5.8836747337512705,0.09844035070657077,0.05110627056206031,0.010053420693652063,-0.0005256993318993181,0,1.2715657509481022
