timestamp,x_dot,y_dot,theta_dot
2025-11-18T16:55:57.085219860+00:00,0.05331030932064023,0.018679721618571673,0.01600077416230708
2025-11-18T16:55:57.134621119+00:00,-0.0060519979440110516,0.017265414397688195,-0.019708842203294028
2025-11-18T16:55:57.185210621+00:00,-0.044209349073673944,-0.025691267760246266,-0.013428001941826414
2025-11-18T16:55:57.234716518+00:00,0.008802184775624845,-0.022238504574124893,-0.036260855569036354
2025-11-18T16:55:57.285252092+00:00,-0.006723371540290499,0.015576163821367558,0.013904607264288103
2025-11-18T16:55:57.334521064+00:00,-0.014029124642659633,-0.021727616971350276,0.025564161234806818
2025-11-18T16:55:57.384923681+00:00,0.023144668018244344,0.012175064681670098,0.02429834224291064
2025-11-18T16:55:57.435353578+00:00,-0.009299844628563609,0.007126657940107131,-0.003614087767839152
2025-11-18T16:55:57.485013606+00:00,0.010464867539658536,-0.023426222168602708,0.04050345543263349
2025-11-18T16:55:57.535427207+00:00,0.9915584459109267,0.01719827960505561,-0.004974658317367103
2025-11-18T16:55:57.585023999+00:00,1.0066471612324042,0.019607360733699706,0.046473157535288426
2025-11-18T16:55:57.635402773+00:00,0.9991215511968288,0.025458607531144317,0.008690121878760906
2025-11-18T16:55:57.684959654+00:00,1.0122492299316526,-0.010703513289248281,0.03313765110809686
2025-11-18T16:55:57.734711188+00:00,0.9987626410588066,-0.03175168592672044,-0.0009891523297555663
2025-11-18T16:55:57.785234804+00:00,0.9978512987399972,-0.011479499349079643,0.006559603781153653
2025-11-18T16:55:57.834691620+00:00,0.9803933345604278,0.016812168460494416,-0.03441142489914839
2025-11-18T16:55:57.885298527+00:00,0.9940582923171514,0.012339695701023721,0.022336410859201402
2025-11-18T16:55:57.935411396+00:00,0.9887445356028866,0.015864686569251617,0.02512627896481312
2025-11-18T16:55:57.984750518+00:00,0.9949058865310696,-0.019505736832853553,-0.01736786201740386
2025-11-18T16:55:58.035161716+00:00,1.0370830311108508,0.006276850123142778,-0.009022504278113075
2025-11-18T16:55:58.084722471+00:00,1.0198683975820844,0.014086900956434865,-0.0003434770371292708
2025-11-18T16:55:58.135234079+00:00,1.010301871741619,0.005281916020660446,0.026578250415763227
2025-11-18T16:55:58.184762252+00:00,1.0327622327304171,0.021433238625381764,-0.024070791283144793
2025-11-18T16:55:58.235193667+00:00,1.0109059612325688,-0.004378154144080984,0.012227464764352474
2025-11-18T16:55:58.284698855+00:00,1.0140557908991865,-0.009884110131904466,0.002434972143943976
2025-11-18T16:55:58.334540759+00:00,-0.9904779245161347,0.00019934073851179368,0.006461661300671725
2025-11-18T16:55:58.385119149+00:00,-0.49798176761914187,-0.09703152487465122,0.10293640543651991
2025-11-18T16:55:58.434708409+00:00,-0.4839665552018054,-0.12203589945794607,0.2261689002527044
2025-11-18T16:55:58.485175130+00:00,-0.5062769434797568,-0.1790973967846812,0.3271801281138774
2025-11-18T16:55:58.534528127+00:00,-0.9704900567299436,-0.17477033369311715,0.3011169684366595
2025-11-18T16:55:58.585024710+00:00,-0.9904456527943065,-0.1633764617100028,0.29813582656017595
2025-11-18T16:55:58.635405288+00:00,-0.9877732376085769,-0.1323944377426811,0.30741324371347256
2025-11-18T16:55:58.684782795+00:00,-0.9839143671925259,-0.14995049619454212,0.2998162061877987
2025-11-18T16:55:58.735279110+00:00,-0.004506716767519768,-0.2551807547749552,0.5128233284171418
2025-11-18T16:55:58.784917991+00:00,0.03433571630371916,-0.33633185912039987,0.6827774598281647
2025-11-18T16:55:58.835389629+00:00,-0.0040578241424099075,-0.44331459072640284,0.9161242476345216
2025-11-18T16:55:58.884724391+00:00,0.030380761322686446,-0.5553372545552399,1.0944746384912378
2025-11-18T16:55:58.935440443+00:00,0.9788971100968081,-0.5969627775803368,1.0981975773904726
2025-11-18T16:55:58.984917036+00:00,0.5167471152829999,-0.6377158448488307,1.2147530828283548
2025-11-18T16:55:59.035438141+00:00,0.5300196317378938,-0.7381594454338559,1.2754155094652218
2025-11-18T16:55:59.085088570+00:00,0.526323621554756,-0.8617500248938278,1.4013730676034089
2025-11-18T16:55:59.135489831+00:00,0.5230269552928237,-0.9477707418109459,1.4825869010389132
2025-11-18T16:55:59.185279688+00:00,0.5327643203917325,-0.9069323403066439,1.4024672644476808
2025-11-18T16:55:59.234781913+00:00,0.00905710198614496,-0.9027992981021375,1.365295541521161
2025-11-18T16:55:59.285415926+00:00,-0.016764717979935714,-0.91416658279953,1.3761664406799645
2025-11-18T16:55:59.334975598+00:00,0.018559679180467498,-0.893023269169033,1.4203323620847899
2025-11-18T16:55:59.384654455+00:00,-1.0162735992217806,-0.828822576913861,1.4073867692328756
2025-11-18T16:55:59.435233967+00:00,-0.5126741259729345,-0.722461661345397,1.3127987656349103
2025-11-18T16:55:59.484675518+00:00,-0.5273504740727079,-0.6500192010836424,1.2141729308920235
2025-11-18T16:55:59.535271794+00:00,-0.5001522170739298,-0.5788764102270996,1.109288044450085
2025-11-18T16:55:59.585122521+00:00,-0.9860862401862398,-0.5485560074794944,1.1122722936260152
2025-11-18T16:55:59.635499093+00:00,-1.0188631704797944,-0.46555836177956006,1.1235826355178746
2025-11-18T16:55:59.685075388+00:00,-0.9806034135309318,-0.41767066811447934,1.090354013496062
2025-11-18T16:55:59.734651336+00:00,-0.5256048912098005,-0.34174445964490036,1.0170512543697903
2025-11-18T16:55:59.784632299+00:00,0.9718722457805296,-0.37530810079816906,0.989073208719224
2025-11-18T16:55:59.835087796+00:00,1.004563027265306,-0.45671592795806504,0.9899542611249172
2025-11-18T16:55:59.884550880+00:00,0.9754162782322613,-0.4967870129972342,0.9998693515773055
2025-11-18T16:55:59.935000613+00:00,0.4986746055179871,-0.45519373059659257,0.8931751873439908
2025-11-18T16:55:59.984536897+00:00,0.9524388600016388,-0.49143811561300915,0.9250513369369873
2025-11-18T16:56:00.035040352+00:00,1.0110953993158223,-0.5925690760622078,0.881674564793717
2025-11-18T16:56:00.085303570+00:00,0.9741989119994106,-0.6054530341610387,0.9368122900842623
2025-11-18T16:56:00.134725245+00:00,1.008532347878243,-0.6588729384209671,0.9135420368302712
