timestamp,x,y
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:57.085219860+00:00,-0.08667101534457385,-0.02272336107152756
2025-11-18T16:55:58.135234079+00:00,0.08326591265820896,-0.06071619851233399
2025-11-18T16:55:58.135234079+00:00,0.08326591265820896,-0.06071619851233399
2025-11-18T16:55:58.135234079+00:00,0.08326591265820896,-0.06071619851233399
