timestamp,elapsed_time,x_ref,y_ref,theta_ref
1763485843.9721062,0.0,1.2246467991473532e-16,0.0,6.123233995736766e-17
1763485843.9745755,0.002469301223754883,0.0015515070943510206,6.017940186175963e-07,0.0007757545586713125
1763485843.9767268,0.004620552062988281,0.002903174405110997,2.1071109566062063e-06,0.0014515938296604549
1763485843.9786541,0.0065479278564453125,0.004114172803552708,4.231626847595038e-06,0.0020571052623297153
1763485843.9806156,0.008509397506713867,0.0053465866654745465,7.146561084248049e-06,0.0026733347269792197
1763485844.1765924,0.20448613166809082,0.1281292251758314,0.004125514331917213,0.06464039702642715
1763485844.1787198,0.20661354064941406,0.12945478310319714,0.004211771655991958,0.06532136378948855
1763485844.179979,0.20787286758422852,0.13023934276379098,0.004263252025846986,0.06572458872527522
1763485844.181171,0.20906472206115723,0.13098179204053742,0.004312261891875835,0.06610629542902921
1763485844.3807268,0.40862059593200684,0.2539325249420705,0.01645673824009286,0.13159320920081966
1763485844.3821623,0.41005611419677734,0.2548048196666903,0.0165724089043775,0.13207860186872034
1763485844.383407,0.4113008975982666,0.2555610462957261,0.016673037166072158,0.13249970181129087
1763485844.3846488,0.41254258155822754,0.2563152342163738,0.016773717043554237,0.13291993949025455
1763485844.5880635,0.6159572601318359,0.37742805797289036,0.03732890731056915,0.20475207386512168
1763485844.5895555,0.6174492835998535,0.378296021981462,0.03750940068452224,0.20530453944952093
1763485844.5907369,0.6186306476593018,0.3789830283805901,0.037652618765928736,0.2057422776581078
1763485844.5919077,0.6198015213012695,0.3796637281845935,0.03779483179090026,0.2061763940402054
1763485844.7929647,0.8208584785461426,0.4931966452044015,0.0661345176252599,0.28517658503792576
1763485844.7945378,0.8224315643310547,0.4940562300451651,0.06638682665413054,0.28583404392574546
1763485844.7958364,0.8237302303314209,0.49476549939014675,0.06659547704620161,0.2863773256612397
1763485844.7976973,0.8255910873413086,0.495781236294887,0.06689501289660571,0.2871566065096495
1763485844.9977558,1.0256495475769043,0.6007465448378333,0.1029288117081868,0.3771533398945864
1763485844.999332,1.0272257328033447,0.6015379721721661,0.10324265779101505,0.37791645258505063
1763485845.0006728,1.028566598892212,0.602210777673391,0.10351001382484393,0.37856636571809066
1763485845.002011,1.029904842376709,0.6028818410418586,0.10377718247740697,0.37921567865937617
1763485845.2055962,1.233489990234375,0.6997336629797486,0.14829602365516914,0.4865411768381377
1763485845.2071524,1.235046148300171,0.7004318459630778,0.1486657281991386,0.4874326462658557
1763485845.2084427,1.2363364696502686,0.7010102513584866,0.14897261209192658,0.4881727103843956
1763485845.209787,1.2376806735992432,0.7016123203815612,0.14929263464701137,0.48894453190526266
1763485845.4053755,1.4332692623138428,0.7836684511391353,0.19934493645817475,0.6111444511575574
1763485845.4069517,1.4348454475402832,0.7842832494363227,0.19977616879666504,0.6122136989135047
1763485845.4083135,1.4362072944641113,0.7848138246915015,0.20014911525511736,0.6131386856780628
1763485845.4096293,1.4375231266021729,0.7853259267732018,0.20050977335017195,0.6140334242826448
1763485845.612088,1.639981746673584,0.8575207560800219,0.25962683964736266,0.7638292022127581
1763485845.6136355,1.6415293216705322,0.8580205857641909,0.2601061537763194,0.765068492456387
1763485845.6149578,1.6428515911102295,0.8584470044678078,0.2605160122035819,0.7661284921355843
1763485845.6162138,1.6441075801849365,0.8588514996934776,0.2609056039523645,0.7671363245452458
1763485845.8164015,1.8442952632904053,0.9163251995073716,0.32642005002116226,0.9393345938492048
1763485845.8179672,1.8458609580993652,0.9167186859299379,0.3269588819683116,0.9407660380959824
1763485845.8193116,1.847205400466919,0.9170558597872865,0.32742189318609505,0.9419961473262934
1763485845.8206215,1.848515272140503,0.9173837342617929,0.3278732856068811,0.9431954641137423
1763485846.0203245,2.048218250274658,0.9599807516565897,0.39995875935436276,1.1340612978074796
1763485846.0217798,2.049673557281494,0.9602364416091693,0.4005075392387678,1.135496473998917
1763485846.0231194,2.051013231277466,0.9604711057236406,0.40101301076887386,1.1368179771413391
1763485846.0244386,2.0523324012756348,0.9607015132757856,0.40151102271242856,1.1381195877273553
1763485846.0257168,2.0536105632781982,0.9609241287800071,0.4019938152271898,1.1393810477618294
1763485846.223986,2.2518796920776367,0.9878724079045323,0.47995536152878104,1.336280830143447
1763485846.2255855,2.253479242324829,0.9880279573559754,0.48060871746585,1.3378585968623184
1763485846.2268906,2.254784345626831,0.9881541337729957,0.4811420871762464,1.339145555565196
1763485846.2281759,2.2560696601867676,0.9882777475975952,0.48166761917749445,1.3404126704550363
1763485846.429485,2.45737886428833,0.9996414466186699,0.5669777052350071,1.5324301514596244
1763485846.4310246,2.458918333053589,0.9996668792065403,0.5676526215063098,1.5338326729074496
1763485846.432368,2.460261821746826,0.9996883098442555,0.5682418922164425,1.53505565122685
1763485846.4336588,2.461552619934082,0.999708229000886,0.5688082924706808,1.5362297874069746
1763485846.6343222,2.6622159481048584,0.9948103168922205,0.6596619147216121,1.7070338288914446
1763485846.635731,2.6636247634887695,0.9947198623429787,0.6603190376679513,1.7081439638189653
1763485846.6369088,2.6648025512695312,0.9946436429996675,0.6608686023121813,1.7090710486463379
1763485846.6380787,2.6659724712371826,0.9945673935547988,0.6614146772826492,1.7099910363144013
