timestamp,P_trace,P_px,P_py,P_theta,P_v,P_b_g,innovation_norm,mahalanobis,gyro_bias,outliers_rejected,slip_magnitude
1763485843.9721062,21.6,10.0,10.0,0.5,1.0,0.1,0.0,0.0,0.0,0,0.0
1763485843.9745755,21.770458708460765,10.010006097448533,10.01,0.5004506110086228,1.15,0.10000200000361077,0.0,0.0,0.0,0,0.013996251663477092
1763485843.9767268,21.94092818434776,10.020022043683383,10.020000000000007,0.5009021406481182,1.2999999999999998,0.10000400001625351,0.0,0.0,0.0,0,0.037362395224187696
1763485843.9786541,22.111406230048598,10.030045927855067,10.030000000000031,0.5013543021518575,1.4499999999999997,0.10000600004164353,0.0,0.0,0.0,0,0.025152652760453913
1763485843.9806156,22.28189599859594,10.040080727832489,10.040000000000141,0.5018072706787823,1.5999999999999996,0.10000800008452367,0.0,0.0,0.0,0,0.0018876405270637565
1763485844.1765924,22.522016680171287,10.115566097420006,10.050000000235004,0.5064405574221985,1.7499999999999996,0.10001002509407864,0.0,0.0,0.0,0,0.007530487649212468
1763485844.1787198,22.693950976062396,10.126951964539446,10.060000000651442,0.5069869602394719,1.8999999999999995,0.1000120506320397,0.0,0.0,0.0,0,0.014915101212135835
1763485844.179979,22.865292322839633,10.137780034938864,10.070000001002608,0.5074982104126892,2.0499999999999994,0.10001407648547363,0.0,0.0,0.0,0,0.0514292548127528
1763485844.181171,23.03659266774374,10.14856950264745,10.080000001405221,0.5080070610517531,2.1999999999999993,0.10001610263931601,0.0,0.0,0.0,0,0.0008401093266594406
1763485844.3807268,23.439689548754046,10.378849653498902,10.090001050993562,0.520820638746242,2.349999999999999,0.1000182055153442,0.0,0.0,0.0,0,0.03776033192807583
1763485844.3821623,23.612515592236747,10.391069316364584,10.1000015213426,0.5214244453853134,2.499999999999999,0.10002030914424778,0.0,0.0,0.0,0,0.001536579781380266
1763485844.383407,23.78503974651581,10.403002129332155,10.110002005545578,0.5220131982096162,2.649999999999999,0.1000224134284629,0.0,0.0,0.0,0,0.013153660132027865
1763485844.3846488,23.9575673928567,10.414938079290941,10.120002560372958,0.5226022348241529,2.799999999999999,0.10002451836864595,0.0,0.0,0.0,0,0.04612080069393177
1763485844.5880635,24.58374253592512,10.85861438532175,10.131038935733256,0.5440624507978403,2.949999999999999,0.10002676407226817,0.0,0.0,0.0,0,0.005776552074268354
1763485844.5895555,24.758532018592106,10.872651722497473,10.141068327040681,0.5447829579806686,3.0999999999999988,0.10002901107328521,0.0,0.0,0.0,0,0.006767707676552565
1763485844.5907369,24.932447015986583,10.885857957759013,10.151091980580283,0.5454658185427537,3.2499999999999987,0.10003125910453334,0.0,0.0,0.0,0,0.005790620876998337
1763485844.5919077,25.106341743512864,10.899044465475695,10.161115753894117,0.5461480159835953,3.3999999999999986,0.10003350815945959,0.0,0.0,0.0,0,0.008203519958792652
1763485844.7929647,25.99926648986747,11.5944230181691,10.179075253770371,0.575732243010266,3.5499999999999985,0.1000359749177344,0.0,0.0,0.0,0,0.0007222280950576173
1763485844.7945378,26.176727950753346,11.610869604644112,10.189215015559455,0.57660488681113,3.6999999999999984,0.10003844373865199,0.0,0.0,0.0,0,0.004107481926459458
