timestamp,error_x,error_y,error_l2,cumulative_l2_error,sample_count,avg_sample_error_mm
1763484852.0172772,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1,1.2246467991473532e-13
1763484852.0191693,0.001188834830575599,3.5333221970468287e-07,0.0011888348830823273,0.0011888348830824498,2,0.5944174415412249
1763484852.020735,0.002172623383846217,1.180036480733068e-06,0.0021726237043081073,0.003361458587390557,3,1.1204861957968524
1763484852.022,0.0029674987292696913,2.2014288855433978e-06,0.002967499545830862,0.006328958133221419,4,1.5822395333053547
1763484852.023383,0.0038363710608603566,3.6792958730531143e-06,0.0038363728251859124,0.010165330958407331,5,2.0330661916814665
1763484852.2212343,0.12780884585884944,0.004104201568576374,0.12787472600278227,0.1380400569611896,6,23.006676160198264
1763484852.2228181,0.12880347331907419,0.004168197154459195,0.12887089899033022,0.2669109559515198,7,38.13013656450283
1763484852.2241113,0.12961545193969276,0.004220815212625126,0.12968415733076238,0.3965951132822822,8,49.57438916028527
1763484852.2254062,0.13042843596371628,0.004273831642950624,0.13049843885983284,0.5270935521421151,9,58.56595023801278
1763484852.424623,0.2541601985075375,0.01635796026578505,0.2546860604144795,0.7817796125565946,10,78.17796125565945
1763484852.4261286,0.2547760566015444,0.016477701200497265,0.2553083501460268,1.0370879627026213,11,94.28072388205648
1763484852.427441,0.25531066957599835,0.016582415660390933,0.25584861638961154,1.292936579092233,12,107.74471492435273
1763484852.4287324,0.25583493895325565,0.016685808303273496,0.2563784940043717,1.5493150730966045,13,119.17808254589265
1763484852.6297638,0.33480817783379735,0.03674679388767836,0.3368187091083439,1.8861337822049484,14,134.72384158606772
1763484852.6311812,0.33505893303620293,0.036914625495554014,0.3370863067269801,2.2232200889319285,15,148.2146725954619
1763484852.632396,0.3352718666845206,0.03705878683080769,0.3373137682803567,2.560533857212285,16,160.03336607576782
1763484852.633569,0.3354758457243998,0.03719826818104778,0.3375318566004851,2.89806571381277,17,170.47445375369236
1763484852.8341546,0.3667954630786132,0.0649520982160729,0.3725019285825574,3.2705676423953274,18,181.69820235529596
1763484852.8357599,0.36734392348701017,0.06520413984757197,0.3730859659329095,3.6436536083282367,19,191.7712425435914
1763484852.837057,0.3677888669171418,0.06540821245630409,0.3735597474098676,4.017213355738105,20,200.86066778690522
1763484852.8383603,0.36823722825508814,0.06561357137114317,0.37403715994679726,4.391250515684902,21,209.10716741356677
1763484853.0397189,0.5013867129357885,0.11404008937999074,0.5141923549551773,4.90544287064008,22,222.97467593818547
1763484853.0410252,0.5015295830832468,0.11428637132461456,0.5143863308625172,5.419829201502597,23,235.64474789141727
1763484853.0422258,0.5016589933470939,0.11451291318284026,0.5145628755474303,5.934392077050028,24,247.26633654375115
1763484853.0434308,0.5017870997295688,0.1147404495953019,0.514738442539844,6.449130519589872,25,257.9652207835949
1763484853.2437794,0.5177922385488294,0.15630709051271088,0.5408703253516102,6.990000844941482,26,268.8461863439032
1763484853.2451959,0.5175853017533025,0.1566027190995813,0.5407577611282519,7.5307586060697345,27,278.91698540999016
1763484853.2464178,0.5174046134703703,0.15685786534916477,0.5406587870018575,8.071417393071592,28,288.264906895414
1763484853.2475865,0.517229974774089,0.15710197599103162,0.5405625566621235,8.611979949733716,29,296.96482585288675
1763484853.4486184,0.48113129839897895,0.20274755119613708,0.5221052535793119,9.134085203313028,30,304.46950677710095
1763484853.4501688,0.480493985854464,0.20309165492221284,0.5216518865501716,9.6557370898632,31,311.4753899955871
1763484853.4515197,0.47993603497966464,0.20339155862884678,0.5212549508575179,10.176992040720718,32,318.0310012725224
1763484853.4528098,0.4794017770569546,0.2036778789645067,0.5208749775376489,10.697867018258366,33,324.1777884320717
1763484853.6533244,0.3897668842178257,0.2516697781917503,0.46395678816885166,11.161823806427218,34,328.28893548315347
1763484853.6548035,0.3893575318896243,0.25200860492638844,0.4637969648414318,11.62562077126865,35,332.1605934648186
1763484853.6559873,0.3890311971795638,0.2522799349686312,0.4636706136545009,12.08929138492315,36,335.81364958119866
1763484853.6571574,0.38870952758727,0.2525482940865104,0.4635469099057022,12.552838294828852,37,339.26589986023924
1763484853.8581154,0.3266667299767192,0.3020688278715447,0.4449232846743039,12.997761579503157,38,342.04635735534623
1763484853.8597012,0.32643632805411193,0.30249315503663093,0.44504245316314156,13.442804032666299,39,344.68728288887945
1763484853.8610115,0.3262473053007161,0.3028442483808156,0.4451426097256022,13.887946642391901,40,347.1986660597975
1763484853.8623292,0.3260583473557712,0.30319772693365954,0.44524477256685985,14.33319141495876,41,349.59003451118923
1763484854.0630908,0.2900739332774349,0.3603733225885796,0.4626141139227966,14.795805528881557,42,352.28108402098945
1763484854.0650885,0.23022298538575336,0.3841532640593628,0.4478575144924905,15.243663043374047,43,354.5037917063732
1763484854.0664139,0.23015876528401702,0.38457915493448724,0.4481898968597882,15.691852940233835,44,356.63302136895084
1763484854.067698,0.23009595291844775,0.3849917715649994,0.4485117743406579,16.140364714574492,45,358.6747714349887
1763484854.267762,0.21261194849376763,0.4523549387913462,0.49982880198247787,16.64019351655697,46,361.74333731645584
1763484854.2693152,0.21229856220554522,0.4527682249551762,0.5000697401799101,17.14026325673688,47,364.68645227099745
1763484854.2706265,0.21203171276256594,0.4531159181189831,0.5002714088070958,17.640534665543974,48,367.51113886549945
1763484854.2719138,0.2117678043833645,0.4534562337145495,0.5004679399001849,18.14100260544416,49,370.2245429682482
1763484854.273186,0.2115051265205481,0.45379162531782813,0.5006608210685844,18.641663426512746,50,372.83326853025494
1763484854.472553,0.16243022961628195,0.5091559649151632,0.5344374389036466,19.176100865416394,51,376.0019777532627
1763484854.4740722,0.16181636847168757,0.5093195830573968,0.5344071245699532,19.710507989986347,52,379.04823057666056
1763484854.47541,0.161274170825784,0.5094617418636691,0.5343787276813216,20.24488671766767,53,381.97899467297486
1763484854.4766843,0.16075628889571203,0.5095955893161768,0.5343503055768033,20.779237023244473,54,384.80068561563843
1763484854.6775212,0.0710341994144883,0.5332277440728435,0.5379383649968379,21.31717538824131,55,387.5850070589329
1763484854.6790516,0.0702148229542906,0.5330554714642566,0.5376599827218715,21.85483537096318,56,390.2649173386282
1763484854.680368,0.06950932216513817,0.5329049314943113,0.5374190282068673,22.392254399170046,57,392.846568406492
1763484854.6816463,0.06882351204964776,0.5327567591615666,0.5371838048965955,22.929438204066642,58,395.3351414494249
1763484854.8820677,-0.04642510414198531,0.51199713285486,0.5140976116908066,23.44353581575745,59,397.3480646738551
1763484854.8845208,-0.047514637402651716,0.511800667458072,0.5140015213771584,23.957537337134607,60,399.29228895224344
1763484854.885866,-0.048110528909493966,0.5116938867245004,0.5139506364459306,24.471487973580537,61,401.17193399312356
1763484854.8871555,-0.04868161596053433,0.5115912645740078,0.5139022491884633,24.985390222769,62,402.990164883371
1763484855.0890245,-0.14573238376668274,0.4979002046268354,0.518789496275478,25.504179719044476,63,404.8282495086425
1763484855.090928,-0.1405118525135708,0.4026855854799029,0.42649649641009674,25.93067621545457,64,405.1668158664777
1763484855.092195,-0.14095792854240108,0.40277273908214317,0.4267259272257743,26.357402142680346,65,405.4984945027745
1763484855.0934937,-0.1414149703692913,0.40286286347560174,0.4269621536065098,26.784364296286856,66,405.8237014588917
1763484855.2937691,-0.21910780189764856,0.4190563118486085,0.4728809801129428,27.2572452763998,67,406.82455636417615
1763484855.2953146,-0.21970792805864758,0.4188667879648763,0.47299150067610785,27.73023677707591,68,407.79759966288105
1763484855.2965913,-0.22020374443136426,0.4187082048918145,0.47308165247166295,28.203318429547572,69,408.7437453557619
1763484855.2979224,-0.22072044076073838,0.418542952167949,0.4731761995061424,28.676494629053714,70,409.66420898648164
1763484855.4986,-0.30538636889002246,0.3955978465867458,0.49975843217288823,29.176253061226603,71,410.93314170741695
1763484855.500147,-0.30594372171181794,0.39512301407356254,0.4997236807531288,29.67597674197973,72,412.1663436386074
1763484855.501449,-0.30641213390522504,0.3947215943262644,0.49969343885208417,30.175670180831816,73,413.3653449429016
1763484855.502715,-0.30686706382378304,0.394329808930195,0.49966327969018676,30.675333460522,74,414.5315332502973
1763484855.7074206,-0.38683101210213033,0.33281049569048715,0.5102950695095009,31.1856285300315,75,415.80838040042
1763484855.7089028,-0.38727490972511003,0.3325358943997495,0.510452717464442,31.696081247495943,76,417.0537006249466
1763484855.7101367,-0.38764380707107515,0.33230764141232794,0.5105840672226085,32.20666531471855,77,418.2683807106305
1763484855.711334,-0.3880012903304053,0.33208642495008545,0.5107116553733508,32.7173769700919,78,419.4535508986141
1763484855.9063802,-0.4514061487374563,0.2975104411929135,0.5406292386994849,33.258006208791386,79,420.9874203644479
1763484855.9079032,-0.45185965917032633,0.2975811000779218,0.541046821180117,33.7990530299715,80,422.4881628746438
1763484855.9091742,-0.4522383364551381,0.2976423140689728,0.5413967677074215,34.34044979767892,81,423.95617034171505
1763484855.9104946,-0.452631426746266,0.29770627228504454,0.54176030958,34.88221010725892,82,425.3928061860844
1763484855.9117548,-0.45300648713683256,0.29776848495550623,0.542107874892766,35.424317982151685,83,426.7990118331528
1763484856.1107328,-0.5503856952203295,0.09172868835941261,0.5579772090070558,35.98229519115874,84,428.3606570376041
1763484856.1121836,-0.5504901470410626,0.09149271076121179,0.5580415021409478,36.540336693299686,85,429.8863140388198
1763484856.1135144,-0.5505838920098426,0.09127559423958997,0.5580984288138574,37.09843512211354,86,431.37715258271567
1763484856.315825,-0.5686120973780404,0.05934537886658009,0.571700613326129,37.67013573543967,87,432.9900659245939
1763484856.3173592,-0.5684149808527539,0.05920297187824808,0.5714897919797458,38.241625527419416,88,434.5639264479479
1763484856.3186393,-0.5682477974556701,0.05908446088718966,0.5713112398960396,38.812936767315456,89,436.100413115904
