timestamp,P_trace,P_px,P_py,P_theta,P_v,P_b_g,innovation_norm,mahalanobis,gyro_bias,outliers_rejected,slip_magnitude
1763485399.654876,21.6,10.0,10.0,0.5,1.0,0.1,0.0,0.0,0.0,0,0.0
1763485399.6575134,21.770459652833065,10.010006955806611,10.01,0.5004506970223358,1.15,0.10000200000411907,0.0,0.0,0.0,0,0.009544257671789177
1763485399.6598585,21.940932139054574,10.020025649935553,10.02000000000003,0.5009024891001711,1.2999999999999998,0.10000400001881996,0.0,0.0,0.0,0,0.01606615422732959
1763485399.6617656,22.11141148722003,10.030050724070897,10.030000000000149,0.5013547631020552,1.4499999999999997,0.10000600004692871,0.0,0.0,0.0,0,0.014491851460657531
1763485399.6637232,22.281902733471796,10.040086873255527,10.040000000000251,0.5018078601227337,1.5999999999999996,0.10000800009328134,0.0,0.0,0.0,0,0.02529980608293307
1763485399.8641615,22.52528744104253,10.118637835201671,10.05000000037685,0.5066395791610383,1.7499999999999996,0.10001002630296682,0.0,0.0,0.0,0,0.01641151218811144
1763485399.8657048,22.69684053095531,10.129664746895562,10.060000000788857,0.5071637303661649,1.8999999999999995,0.10001205290472596,0.0,0.0,0.0,0,0.04002924964892008
1763485399.8669686,22.86820286509717,10.140512174490546,10.070000001245385,0.5076766095314373,2.0499999999999994,0.10001407982980587,0.0,0.0,0.0,0,0.02213638214759107
1763485399.8681588,23.039518847582592,10.151315966683214,10.080000001778147,0.5081867720600305,2.1999999999999993,0.10001610706120202,0.0,0.0,0.0,0,0.014035149609952302
1763485400.0661337,23.442786851643277,10.38172830113221,10.09000144417561,0.5210388950128004,2.349999999999999,0.10001821132266059,0.0,0.0,0.0,0,0.0022399319644393137
1763485400.0677505,23.615919873625494,10.394238540910049,10.100002076121392,0.5216589401554934,2.499999999999999,0.1000203164385589,0.0,0.0,0.0,0,0.0056958810893881495
1763485400.0690804,23.78859401726359,10.40631291968299,10.110002691416122,0.5222559839042585,2.649999999999999,0.10002242226022151,0.0,0.0,0.0,0,0.028992275345971198
1763485400.070443,23.961331989004705,10.418447696941339,10.120003412784113,0.5228563504715493,2.799999999999999,0.10002452880770947,0.0,0.0,0.0,0,0.01985240424125376
1763485400.2785664,24.60277577020495,10.876556880290883,10.131164888433974,0.5450272201989027,2.949999999999999,0.1000267812811892,0.0,0.0,0.0,0,0.04960624462189806
1763485400.27999,24.77742594142223,10.890457593250233,10.141195478594042,0.5457438345646862,3.0999999999999988,0.100029035013271,0.0,0.0,0.0,0,0.02489586571853171
1763485400.2811723,24.951390043979156,10.903706489255738,10.151221276899804,0.5464309880300453,3.2499999999999987,0.1000312897935668,0.0,0.0,0.0,0,0.040880705169234845
1763485400.282385,25.125452752325568,10.91704847056365,10.161248107104113,0.547122629005908,3.3999999999999986,0.10003354565189716,0.0,0.0,0.0,0,0.011784305689930516
1763485400.4844677,26.03063634259513,11.623533115502903,10.179876216939101,0.5771909862146846,3.5499999999999985,0.10003602393844382,0.0,0.0,0.0,0,0.02648843540443794
1763485400.4861407,26.20861981038067,11.64045851808703,10.19003570555178,0.5780870822869087,3.6999999999999984,0.10003850445495342,0.0,0.0,0.0,0,0.03579627112452307
1763485400.487496,26.385221782100942,11.656083164571356,10.200166202657153,0.5789314280895205,3.8499999999999983,0.10004098678291358,0.0,0.0,0.0,0,0.05155292728806157
1763485400.4893503,15.589468952102262,5.738518329804271,5.359788759087112,0.5795902745090562,3.8115308359191,0.10004075278272082,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.01607026260095803
1763485400.678538,16.338074693463156,6.273628015429377,5.387405074524276,0.6154672273895637,3.9615308359191,0.10004354020083925,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.014930739955061965
1763485400.6799855,16.51443286118903,6.2886975286822,5.397667850047057,0.6164903162026623,4.1115308359191,0.10004633033800885,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.011826932297673416
1763485400.6812394,16.690054805829075,6.303102644185501,5.40789729529281,0.617474907595783,4.261530835919101,0.10004912283587941,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.015153570682525356
1763485400.6824727,16.865612364032373,6.317448563304088,5.418124633086236,0.6184564140622747,4.411530835919101,0.10005191766067562,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.17439189315086726
1763485400.883434,18.022939322260978,7.214792142303442,5.481878805110839,0.6646823792394325,4.561530835919101,0.10005515968816514,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.048407750183666935
1763485400.8849976,18.20293999649637,7.233092896575446,5.492304903827651,0.6659529544223679,4.711530835919102,0.10005840575180265,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.12254506203961898
1763485400.8863716,18.381856653224414,7.250406066704948,5.502679523487441,0.6671785717432858,4.861530835919102,0.10006165536963842,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.24109431080210758
1763485400.8876958,18.560501430645925,7.267471093829282,5.513041111740486,0.6683934807377814,5.011530835919102,0.1000649084192726,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.3947856965493944
1763485401.088167,20.122195176871006,8.549737274367732,5.587915132369168,0.7229431806336929,5.161530835919103,0.1000687535813096,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.28361918122738505
1763485401.0897758,20.305978485955524,8.571545362501691,5.598327320726338,0.7245023627587683,5.311530835919103,0.10007260404962409,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.2969979314630583
1763485401.0911186,20.487685929429684,8.59142087020387,5.608670597629848,0.7259871667241095,5.4615308359191035,0.10007645895275329,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.2715020217083015
1763485401.092462,20.669419464344838,8.611320663291998,5.619013554639408,0.7274740921957313,5.611530835919104,0.10008031829859605,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.2680132143977931
1763485401.2930565,22.663637440545052,10.325404989789122,5.686083059618411,0.7905336672594666,5.761530835919104,0.10008488795895057,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.3980776182335569
1763485401.294723,22.851960767741627,10.351252130702312,5.696656720918955,0.7924316164599257,5.9115308359191046,0.10008946374133088,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.5986595073270524
1763485401.2960453,23.036802503991755,10.373845422003717,5.707113421406917,0.7942187802809335,6.061530835919105,0.1000940443810853,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.7680673414141873
1763485401.297385,23.221843305124626,10.39662254491978,5.717577559055452,0.7960137352881591,6.211530835919105,0.1000986299421273,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.7303229991980945
1763485401.4977584,25.699841041543927,12.56078630421071,5.8099494977133235,0.8674704897086246,6.361530835919106,0.10010391399216514,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,0.98532573038988
1763485401.499351,25.89138020087552,12.588913231764112,5.821167854468795,0.869659075763994,6.511530835919106,0.10010920295951224,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,1.0853796774611202
1763485401.5006864,26.079722614267652,12.614126185745004,5.832196493117082,0.8717546034487167,6.661530835919106,0.10011449603774283,0.21913770253792517,0.04643413263380892,-5.051079011047529e-05,0,1.1892297174047055
1763485401.502452,16.030135630049525,5.964750399152096,3.8499946397726053,0.8611500317455373,5.254427167620812,0.09981339175847403,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,1.2929557140679147
1763485401.7020197,17.67123202414012,7.235074712485889,3.992052571091763,0.939858442158556,5.404427167620812,0.0998191307831005,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,1.3609909590382776
1763485401.703446,17.854484589447466,7.2544337985608704,4.00360254540504,0.9421962064295493,5.554427167620813,0.0998248714311916,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,1.2959829413385409
1763485401.7046533,18.035988220887376,7.272362576338388,4.014921883850488,0.9444459796437719,5.704427167620813,0.0998306134339146,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,1.2676298729911948
1763485401.706033,18.218899529672886,7.291431699792529,4.0264376932007835,0.9467666120962432,5.8544271676208135,0.09983635696251748,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,1.1406061028922654
1763485401.9059787,20.264156389167027,8.787655298199766,4.338490180992311,1.0337416845544147,6.004427167620814,0.09984205779972284,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.9685351787372121
1763485401.907566,20.4512460401882,8.809057261671008,4.3517191442744325,1.0361947104267888,6.154427167620814,0.09984775619515317,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.8986524675627613
1763485401.9088993,20.635891896541864,8.828633517429994,4.364443810837814,1.0385339481378653,6.304427167620815,0.09985345251537589,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.7893109084989187
1763485401.9101942,20.820178469492983,8.847935183673702,4.377101304469731,1.040855666929857,6.454427167620815,0.09985914679887621,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.7308186721484661
1763485401.9115186,21.004765982918677,8.86745212936217,4.3898316382727,1.0431902086854723,6.604427167620815,0.09986483897752026,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.5948361728939732
1763485402.1110823,23.389533860248548,10.454625299914529,4.942616569652807,1.137994824031485,6.754427167620816,0.09986999902891433,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.6499323976003311
1763485402.1126876,23.579346461004818,10.476149493301856,4.95856345703341,1.1403311896397086,6.904427167620816,0.09987515340902774,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.5996758688236832
1763485402.113987,23.765693925735984,10.495471732978451,4.973397477197737,1.1425172447522618,7.054427167620816,0.09988030318671766,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.6100722925374027
1763485402.1152987,23.952196398224974,10.514879612620268,4.988296111976066,1.1447080577003983,7.204427167620817,0.09988544830742449,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.609734229535885
1763485402.315826,26.710504218447753,12.070835230044663,5.937489036509766,1.2478629806624038,7.354427167620817,0.09988980361010293,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.8431835138546198
1763485402.3174028,26.902923619481296,12.091282897480534,5.957351332821043,1.2499680691219033,7.504427167620817,0.09989415243699798,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.8430909714868935
1763485402.3187065,27.091695018328764,12.109909718457903,5.975532310016363,1.2519273263229889,7.654427167620818,0.0998984959106942,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.8974979056069414
1763485402.3200197,27.28061026408456,12.12859195143588,5.993798230813299,1.2538900802219881,7.804427167620818,0.09990283399257811,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,0.9461799681446761
1763485402.5206685,30.48583086618635,13.546625922065358,7.5198380237074245,1.3650333707910622,7.9544271676208185,0.09990638200169107,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,1.1131577410609896
1763485402.5222173,30.680844644450914,13.565275819169454,7.544327022839562,1.3669047104835852,8.104427167620818,0.09990992433749464,0.13696551467398357,0.03312503317327298,0.0005280095459030913,0,1.1163070944943412
1763485402.523909,16.902329143317775,5.902085347361798,4.187303727683104,1.3107337787449256,5.403987359807763,0.09821892972018766,0.3153339954910694,0.0618896793426233,0.0013271698623852964,0,1.0854421671677636
1763485402.5251873,17.082472353940474,5.9151700950912165,4.20266968894189,1.3124227488995928,5.553987359807763,0.0982224612000101,0.3153339954910694,0.0618896793426233,0.0013271698623852964,0,1.1752573296615008
1763485402.7256107,18.944211567599574,6.4574158714960115,5.2572056709923825,1.4273773277210484,5.703987359807764,0.09822533758236529,0.3153339954910694,0.0618896793426233,0.0013271698623852964,0,1.4415278808195728
1763485402.7271557,19.1285662795107,6.470280385599347,5.277026879127747,1.429043445445043,5.853987359807764,0.09822820953079725,0.3153339954910694,0.0618896793426233,0.0013271698623852964,0,1.6536696538445907
1763485402.7284777,19.310971192832042,6.482723249532903,5.295452334694285,1.4305771711045245,6.003987359807764,0.09823107769256602,0.3153339954910694,0.0618896793426233,0.0013271698623852964,0,1.772480154428312
1763485402.7297735,19.493156608462275,6.49511058646838,5.313730257555219,1.4320944624814214,6.153987359807765,0.09823394214948881,0.3153339954910694,0.0618896793426233,0.0013271698623852964,0,1.848456175587455
1763485402.929878,21.717921743229414,6.915542799614315,6.845429403108554,1.5547258701461704,6.303987359807765,0.09823631055260942,0.3153339954910694,0.0618896793426233,0.0013271698623852964,0,2.08394378500257
