timestamp,elapsed_time,x_ref,y_ref,theta_ref
1763485530.0110662,0.0,1.2246467991473532e-16,0.0,6.123233995736766e-17
1763485530.0130112,0.0019450187683105469,0.0012220910305233894,3.7337679592575057e-07,0.0006110460095874084
1763485530.0146792,0.003612995147705078,0.002270109852895818,1.2883517608308637e-06,0.0011350580948783382
1763485530.0161002,0.005033969879150391,0.0031629312843910735,2.501041396429926e-06,0.0015814742120644776
1763485530.0174918,0.006425619125366211,0.004037324599664458,4.075018237958972e-06,0.0020186801231139814
1763485530.2157228,0.20465660095214844,0.1282354506027274,0.004132393275004365,0.06469495321865151
1763485530.2172008,0.20613455772399902,0.12915635582565765,0.004192273184993933,0.06516802219324036
1763485530.218482,0.20741581916809082,0.12995461137154582,0.004244532105605714,0.0655782352702331
1763485530.2197263,0.20866012573242188,0.130729762562936,0.004295593246490759,0.06597670886888418
1763485530.419801,0.4087347984313965,0.254001927826975,0.016465925637068946,0.13163181551111935
1763485530.4213898,0.4103236198425293,0.25496734696232853,0.016594008467142096,0.13216908107920788
1763485530.4227448,0.4116785526275635,0.2557904471220601,0.016703626759810852,0.13262749632304782
1763485530.424124,0.413057804107666,0.25662813009132796,0.016815581597589002,0.13309436705906838
1763485530.6245384,0.6134722232818604,0.37598168623773287,0.03702924415542208,0.20383286214118906
1763485530.6261132,0.6150469779968262,0.3768983509693361,0.03721900026572378,0.20441522471601162
1763485530.6274908,0.616424560546875,0.3776999392348038,0.037385391296794745,0.20492505965477334
1763485530.6288462,0.6177799701690674,0.3784883493358288,0.03754946294341921,0.20542704375378518
1763485530.8291097,0.8180434703826904,0.49165723189130545,0.06568419411664816,0.28400177316248315
1763485530.8307853,0.8197190761566162,0.492573738037822,0.06595206251379904,0.2847008061405209
1763485530.832155,0.8210887908935547,0.49332252543106897,0.06617142817446342,0.2852727996810812
1763485530.8335595,0.822493314743042,0.49408996262351657,0.06639674050658306,0.28585986594326895
1763485531.03489,1.0238237380981445,0.5998290407374751,0.10256584256032375,0.37627052892813595
1763485531.03639,1.0253238677978516,0.6005829424349408,0.10286402114400017,0.37699577701559756
1763485531.0377703,1.0267040729522705,0.6012761038560412,0.10313873468452162,0.3776637874377622
1763485531.039155,1.0280888080596924,0.6019710858738463,0.10341470825020238,0.37833470505204514
1763485531.2391303,1.2280640602111816,0.6972940469877253,0.14701041967628803,0.4834419334689384
1763485531.240681,1.2296147346496582,0.6979920922543333,0.14737728260745642,0.4843262266863168
1763485531.24195,1.2308838367462158,0.6985628930457305,0.1476778575297959,0.4850508051972322
1763485531.2431939,1.2321276664733887,0.6991218961511737,0.14797273264052802,0.4857617032832753
1763485531.4445348,1.4334685802459717,0.7837462384800629,0.19939944395088482,0.6112795856234534
1763485531.4460993,1.4350330829620361,0.7843563862717786,0.19982753383003393,0.6123410808322225
1763485531.4474683,1.4364020824432373,0.7848896670807451,0.20020248554512032,0.6132710751167019
1763485531.448815,1.437748908996582,0.7854137439389627,0.2005716892429592,0.6141870510514328
1763485531.6486738,1.6376075744628906,0.8567523794073795,0.25889231195270956,0.7619307582763759
1763485531.6503375,1.6392712593078613,0.8572910140766906,0.25940692564625967,0.7632607266667844
1763485531.651659,1.6405928134918213,0.8577182129299615,0.2598160498043305,0.7643183705398566
1763485531.6530125,1.6419463157653809,0.8581551261487775,0.26023537531472996,0.7654026638342157
