timestamp,P_trace,P_px,P_py,P_theta,P_v,P_b_g,innovation_norm,mahalanobis,gyro_bias,outliers_rejected,slip_magnitude
1763485634.6630979,21.6,10.0,10.0,0.5,1.0,0.1,0.0,0.0,0.0,0,0.0
1763485634.6640055,21.770452906401644,10.010000823845823,10.01,0.5004500825553341,1.15,0.10000200000048787,0.0,0.0,0.0,0,0.061226930493348576
1763485634.6646976,21.940906887816727,10.020002631180185,10.02,0.5009002566345374,1.2999999999999998,0.10000400000200343,0.0,0.0,0.0,0,0.030637323348601597
1763485634.6654208,22.111362316220273,10.030005774798338,10.03,0.5013505414167392,1.4499999999999997,0.10000600000519877,0.0,0.0,0.0,0,0.02009579243840781
1763485634.6659024,22.28181744753001,10.040008657527856,10.04,0.501800789992295,1.5999999999999996,0.10000800000985643,0.0,0.0,0.0,0,0.02385762233810486
1763485634.8681567,22.52328547727937,10.116811403857469,10.05000000003064,0.5064640482301686,1.7499999999999996,0.10001002516109468,0.0,0.0,0.0,0,0.01319717810535161
1763485634.8694441,22.694644155888547,10.12765617097838,10.06000000013086,0.5069759341469511,1.8999999999999995,0.10001205063235945,0.0,0.0,0.0,0,0.001959455399520344
1763485634.870478,22.865830637336508,10.138338847431145,10.070000000263668,0.5074777132795967,2.0499999999999994,0.10001407636210209,0.0,0.0,0.0,0,0.03631784917139867
1763485634.8716319,23.037106793053177,10.149105871913736,10.08000000046806,0.5079848182894288,2.1999999999999993,0.10001610238195503,0.0,0.0,0.0,0,0.03224989472825409
1763485635.073608,23.444578787656212,10.383583904712056,10.090000966356602,0.5209757103379808,2.349999999999999,0.10001820624957247,0.0,0.0,0.0,0,0.023409904716336145
1763485635.0752645,23.617787949191218,10.396167514910463,10.100001458100559,0.5215986651893103,2.499999999999999,0.10002031099088483,0.0,0.0,0.0,0,0.004803119913134528
1763485635.0766377,23.790542794303164,10.408319428782367,10.110001962663933,0.5221989863972752,2.649999999999999,0.10002241645958991,0.0,0.0,0.0,0,0.008478441884714373
1763485635.0782156,23.96364803823085,10.420803902814935,10.120002652632927,0.5228169600154904,2.799999999999999,0.10002452276749797,0.0,0.0,0.0,0,0.003975989594600148
1763485635.279762,24.58796207593964,10.862738370878139,10.131045551930718,0.5441513840454835,2.949999999999999,0.10002676908529576,0.0,0.0,0.0,0,0.01892331131429935
1763485635.2811766,24.762539238806916,10.876574028314316,10.141073480236024,0.54486271362169,3.0999999999999988,0.1000290166348878,0.0,0.0,0.0,0,0.01477956744916752
1763485635.2824237,24.936649724869927,10.889965872184746,10.151098500162433,0.5455540872490948,3.2499999999999987,0.10003126527365248,0.0,0.0,0.0,0,0.0016790177803709967
1763485635.2837887,25.111109994679502,10.903689363916824,10.16112630338516,0.5462608122697064,3.3999999999999986,0.10003351510781106,0.0,0.0,0.0,0,0.011423334300744305
1763485635.4855523,26.008567132730857,11.603391994551098,10.179141392619151,0.5759977616018309,3.5499999999999985,0.10003598395878473,0.0,0.0,0.0,0,0.01739855491798931
1763485635.4869745,26.185390241312643,11.619236269469987,10.189268819495707,0.5768466976671104,3.6999999999999984,0.10003845467983657,0.0,0.0,0.0,0,0.020749759077025826
1763485635.4881494,26.361147286953027,11.634075571983072,10.19937501921632,0.5776557688040139,3.8499999999999983,0.10004092694961977,0.0,0.0,0.0,0,0.019580175834546753
1763485635.4893386,26.536979195072625,11.648984409229291,10.209483354681955,0.5784680303709221,3.9999999999999982,0.10004340079046217,0.0,0.0,0.0,0,0.006197619082610755
1763485635.690989,16.358462159741656,6.297460254027347,5.381054566396162,0.6163320890737479,3.963571571648012,0.10004367859638899,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.016809989480173537
1763485635.6923068,16.534422888700895,6.3121689920607595,5.391303431192236,0.6173324173297763,4.113571571648012,0.10004647647010904,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.029247726672568752
1763485635.6935134,16.709957843513585,6.3264930101797265,5.401532989198817,0.6183109958558709,4.263571571648012,0.10004927663115727,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.005937034640898173
1763485635.6947076,16.88545814219711,6.340784608520378,5.411761781279362,0.6192881016887941,4.413571571648013,0.10005207906056497,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.176381032852999
1763485635.8982198,18.074405679062124,7.265952684206461,5.478514312966626,0.6663117721492282,4.563571571648013,0.1000553380917943,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.3178372834591624
1763485635.8996987,18.25414171421368,7.283937645238234,5.489004536956309,0.6675693593953596,4.713571571648013,0.1000586009757655,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.43983419999102014
1763485635.9009097,18.43229301645706,7.30049068617447,5.499406756551763,0.6687621350625331,4.863571571648014,0.10006186702027968,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.5841085658815242
1763485635.9020977,18.61032284398661,7.316933406080361,5.509802111064474,0.6699506190229718,5.013571571648014,0.10006513617078665,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.562126149350177
1763485636.0979116,20.16779632363279,8.581989029015721,5.598754736798323,0.7234119998157051,5.163571571648014,0.10006898635502744,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.38520872500142644
1763485636.0994112,20.35091071310873,8.603032042971746,5.609292318176223,0.7249419388205648,5.313571571648015,0.10007284149217753,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.4346061392034718
1763485636.1006794,20.532190072192343,8.622387952381203,5.61974662939284,0.7264072179472534,5.463571571648015,0.10007670082303113,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.4137889189901405
1763485636.1018524,20.712722473807123,8.64105683435874,5.630166704537438,0.7278467992255498,5.6135715716480155,0.10008056403738007,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.37754785893960074
1763485636.302758,22.738485955157067,10.361256644756013,5.722514515895783,0.7910580837241474,5.763571571648016,0.10008513913310804,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.39867780743909903
1763485636.3042164,22.924762572394943,10.385094112448659,5.733117337787793,0.7928898309241637,5.913571571648016,0.10008971958630992,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.5145850329368971
1763485636.3054209,23.108460219546764,10.406538233016374,5.7436159872694015,0.7946401231487673,6.0635715716480165,0.10009430446420811,0.1278125688920332,0.027589984785037998,4.375865545023751e-05,0,0.45018871721136533
