timestamp,error_x,error_y,error_l2,cumulative_l2_error,sample_count,avg_sample_error_mm
1763485634.6630979,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1,1.2246467991473532e-13
1763485634.6640055,0.0005702992717696834,8.131032314118158e-08,0.0005702992775660862,0.0005702992775662088,2,0.2851496387831044
1763485634.6646976,0.0010051533124010084,2.525951493972364e-07,0.001005153344139604,0.0015754526217058127,3,0.5251508739019375
1763485634.6654208,0.001459493239849804,5.325561649040798e-07,0.0014594933370123161,0.003034945958718129,4,0.7587364896795322
1763485634.6659024,0.0017620762259112086,7.762763859561872e-07,0.0017620763969040945,0.004797022355622223,5,0.9594044711244446
1763485634.8681567,0.12848011298759665,0.00414864650162122,0.12854707581699792,0.13334409817262013,6,22.224016362103356
1763485634.8694441,0.12927464158341118,0.004200897967901213,0.12934287958854224,0.26268697776116234,7,37.52671110873747
1763485634.870478,0.1299125624181892,0.004243090064588031,0.12998183599009558,0.39266881375125795,8,49.083601718907246
1763485634.8716319,0.13062455468364575,0.004290434929249486,0.13069499653078875,0.5233638102820467,9,58.15153447578297
1763485635.073608,0.25384842260622326,0.016610841011557676,0.2543913160836646,0.7777551263657113,10,77.77551263657114
1763485635.0752645,0.2545124928639176,0.016744789937394998,0.2550627315266838,1.032817857892395,11,93.89253253567227
1763485635.0766377,0.25506057584429265,0.016856247608653913,0.2556169603791314,1.2884348182715264,12,107.36956818929387
1763485635.0782156,0.25568793533082035,0.01698476908111396,0.25625144419978696,1.5446862624713134,13,118.82202019010103
1763485635.279762,0.33309485089664725,0.03739347166580341,0.33518718862313474,1.8798734510944481,14,134.27667507817486
1763485635.2811766,0.3333335437327163,0.03756602581923801,0.3354436728770754,2.2153171239715235,15,147.68780826476825
1763485635.2824237,0.333541995540008,0.03771847656969041,0.33566791068487467,2.550985034656398,16,159.43656466602488
1763485635.2837887,0.3337681605318054,0.037885663862322574,0.33591145933277405,2.886896493989172,17,169.81744082289245
1763485635.4855523,0.3635424262328238,0.06654954019093214,0.3695834641469672,3.256479958136139,18,180.9155532297855
1763485635.4869745,0.3634380673531292,0.06677939204190486,0.3695222807935458,3.6260022389296847,19,190.84222310156235
1763485635.4881494,0.3633499371902292,0.06696954216701208,0.3694700210222782,3.995472259951963,20,199.77361299759815
1763485635.4893386,0.3632590678506312,0.0671622919498417,0.3694156518552852,4.364887911807248,21,207.85180532415464
1763485635.690989,0.3453997201802698,0.164554362584373,0.38259522337080737,4.747483135178055,22,215.79468796263887
