timestamp,error_x,error_y,error_l2,cumulative_l2_error,sample_count,avg_sample_error_mm
1763485139.3539689,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1,1.2246467991473532e-13
1763485139.355874,0.0011970739793353952,3.582466885365676e-07,0.0011970740329413916,0.0011970740329415141,2,0.5985370164707571
1763485139.3574338,0.002177161860574641,1.1849241113002516e-06,0.0021771621830231165,0.003374236215964631,3,1.1247454053215435
1763485139.3587413,0.0029987649837511267,2.2479050311710658e-06,0.0029987658262773578,0.0063730020422419886,4,1.593250510560497
1763485139.3600574,0.0038258243835716968,3.6586334423537857e-06,0.003825826132945722,0.010198828175187712,5,2.039765635037542
1763485139.5561037,0.12669327531788424,0.0040312161554184114,0.12675739313533127,0.136956221310519,6,22.8260368850865
1763485139.5576847,0.12767700608621882,0.004094504419546855,0.1277426430350572,0.2646988643455762,7,37.814123477939454
1763485139.5589828,0.12848470606281387,0.004146841273227137,0.12855160825362325,0.39325047259919943,8,49.15630907489993
1763485139.560219,0.12925367908033666,0.0041969878157536835,0.12932180118807596,0.5225722737872753,9,58.063585976363925
1763485139.7607288,0.25261915204374064,0.01630804919197037,0.25314499490953063,0.7757172686968059,10,77.57172686968059
1763485139.7623377,0.25327256382850744,0.01643842171691275,0.2538054634888864,1.0295227321856923,11,93.59297565324476
1763485139.7636602,0.25380734301900143,0.016545982623153283,0.2543460967094458,1.283868828895138,12,106.98906907459484
1763485139.765007,0.2543499201894987,0.016655882649289563,0.25489468477634303,1.5387635136714812,13,118.36642412857549
1763485139.967483,0.33324690712845917,0.03720552136837946,0.33531738984278286,1.874080903514264,14,133.8629216795903
1763485139.968917,0.33348639006228004,0.037380507512287484,0.33557484217182815,2.209655745686092,15,147.31038304573948
1763485139.9701028,0.3336824809760127,0.037525533815369445,0.33578588981438084,2.545441635500473,16,159.09010221877955
1763485139.9712436,0.3338702803132451,0.03766525654088076,0.3359881480450393,2.8814297835455123,17,169.49586962032427
1763485140.1729708,0.36359529804172647,0.06629939075836881,0.3695905166166778,3.2510203001621902,18,180.61223889789946
1763485140.1745477,0.3634834746754986,0.06651758833501416,0.3695197233167402,3.6205400234789304,19,190.55473807783844
1763485140.1758628,0.3633877516184704,0.06669964239716526,0.3694583878087448,3.9899984112876754,20,199.49992056438376
1763485140.1777267,0.4137605779655167,-0.014224029906653751,0.414004998647533,4.404003409935209,21,209.71444809215282
1763485140.3751528,0.39635470868518563,0.016797248357988653,0.39671047711059804,4.800713887045807,22,218.2142675929912
1763485140.376778,0.3960128199596882,0.017001734308550343,0.3963776135731217,5.197091500618928,23,225.9605000269099
1763485140.3781354,0.39572567687137605,0.017172231834393967,0.3960980899745452,5.593189590593473,24,233.04956627472805
1763485140.379501,0.3954354957507943,0.017343297337110736,0.3958156404971889,5.989005231090663,25,239.5602092436265
1763485140.585494,0.3461937178487148,0.046982712399074894,0.34936723593131874,6.338372467021982,26,243.7835564239224
1763485140.5870655,0.3461110590036223,0.047170505997453885,0.3493106379723709,6.687683104994353,27,247.6919668516427
1763485140.588439,0.3460404773346621,0.04733487150730489,0.3492629410839545,7.036946046078307,28,251.31950164565382
1763485140.5897741,0.34597238972480476,0.04749452451182773,0.34921715924406804,7.386163205322375,29,254.69528294215087
1763485140.7872021,0.3302814739723263,0.07455992186752751,0.3385927258495437,7.724755931171918,30,257.4918643723973
1763485140.7888265,0.3304321585621425,0.07481961169276866,0.33879696826549904,8.063552899437417,31,260.11460965927154
1763485140.790178,0.33055912757210587,0.07503636789535287,0.338968720279849,8.402521619717266,32,262.5788006161646
1763485140.7915213,0.3306856899087058,0.07525208013241244,0.33913994320140434,8.74166156291867,33,264.89883523995974
1763485140.9914956,0.34323032625361727,0.11091472255812967,0.3607064354018534,9.102367998320524,34,267.71670583295656
1763485140.9931357,0.3431615542659733,0.11110452257379788,0.36069941400366884,9.463067412324193,35,270.3733546378341
1763485140.994488,0.34310430741079645,0.11126082588596914,0.3606931343131863,9.823760546637379,36,272.88223740659384
1763485140.9962013,0.34303015054667685,0.11145835035663032,0.36068358438983206,10.184444131027211,37,275.2552467845192
1763485141.1969433,0.3273248396011321,0.1379899786819738,0.3552221626483326,10.539666293675545,38,277.35963930725114
1763485141.1985328,0.3269114352825907,0.13799781683614357,0.35484430947961576,10.89451060315516,39,279.3464257219272
1763485141.1998904,0.3265561900177709,0.1380031115890567,0.35451911661740354,11.249029719772563,40,281.2257429943141
1763485141.2012033,0.3262122831266119,0.1380080966492615,0.35420430319722074,11.603234022969785,41,283.0057078773118
1763485141.3361778,0.12691506872481562,0.1565298572498282,0.20151682530269344,11.804750848272478,42,281.06549638743996
1763485141.3376908,0.1264711728345852,0.15653427159555197,0.20124098921965564,12.005991837492134,43,279.2091124998171
1763485141.339038,0.1260771639523578,0.15653932645293742,0.20099754226509592,12.20698937975723,44,277.43157681266433
1763485141.3847466,0.11231192798960599,0.15687139506476985,0.1929316038349071,12.399920983592137,45,275.55379963538087
1763485141.6048255,0.03662343299555859,0.1610441860148475,0.1651560041099474,12.565076987702085,46,273.153847558741
1763485141.6064172,0.03606481528678673,0.1610388307177193,0.1650278034168797,12.730104791118965,47,270.85329342806307
1763485141.607763,0.03559362513655706,0.1610356355810817,0.16492235166090946,12.895027142779874,48,268.646398807914
1763485141.6090927,0.03512902131844475,0.161033617180957,0.16482073292269622,13.05984787570257,49,266.52750766739933
1763485141.8093386,-0.04268566501947457,0.1636319813603282,0.1691079280284091,13.228955803730978,50,264.57911607461955
1763485141.810892,-0.043156632500183534,0.1637022847093258,0.16929540143727786,13.398251205168256,51,262.7108079444756
1763485141.8121893,-0.04354935261662618,0.1637615119572033,0.16945317616331798,13.567704381331573,52,260.91739194868416
1763485141.8135448,-0.04395922649020012,0.16382382553798824,0.16961915990688647,13.73732354123846,53,259.1947837969521
1763485141.8148425,-0.04435169647685966,0.1638832513132989,0.16977865896923963,13.9071022002077,54,257.5389296334759
