timestamp,v_ref,omega_ref,v_loc,omega_loc,v_err,omega_err,v_cmd,omega_cmd
1763485139.3539689,0.6279827444645084,0.389990930620025,0.0,-0.03099599751400943,0.6279827444645084,0.42098692813403443,1.3364011085489267,0.6004843946870422
1763485139.355874,0.6279827444645084,0.3899861331329162,-5.0857052334722186e-05,0.0017397656126630584,0.6280336015168432,0.38824636752025316,1.3364560341654483,0.5841093168930428
1763485139.3574338,0.2279827444645084,0.12340236006281542,-6.675386429016483e-05,0.0007401004314867664,0.22804949832879856,0.12266225963132865,0.47247320272236,0.18473348987847976
1763485139.3587413,0.2279827444645084,0.12343977555661975,-0.0001160412080917643,-0.03440329588958623,0.22809878567260017,0.157843071446206,0.4725264330536657,0.20236131127972273
1763485139.3600574,0.2279827444645084,0.12343081079758628,-0.00014817062031709398,0.008117869351532114,0.2281309150848255,0.11531294144605417,0.4725611328188691,0.18108728152061337
1763485139.5561037,0.22243590845135142,0.12285888492397558,0.0009793712231352407,-0.015348916938542541,0.22145653722821618,0.13820780186251813,0.42015825624212716,0.19196278585523463
1763485139.5576847,0.22243590845135142,0.1228749512085942,0.0009713885411198977,-0.011974371422433312,0.22146451991023153,0.1348493226310275,0.42016687753870374,0.19029961252410793
1763485139.5589828,0.22243590845135142,0.12285460660181713,0.0010358322833511375,0.019836520048853442,0.22140007616800028,0.10301808655296368,0.42009727829709403,0.17436364987829897
1763485139.560219,0.22243590845135142,0.12282950715564443,0.0010360429711737016,0.02557651301360209,0.2213998654801777,0.09725299414204235,0.42009705075424564,0.1714560042266656
1763485139.7607288,0.6497319526815775,0.4096382065716738,0.20169450481638534,-0.004924357831344544,0.4480374478651921,0.41456256440301836,1.089830608334973,0.616919488773183
1763485139.7623377,0.6497319526815775,0.40996605656332624,0.20331651056371106,-0.008964751206097842,0.44641544211786643,0.4189308077694241,1.0880788421278613,0.6194314604480383
1763485139.7636602,0.6497319526815775,0.4102306437878086,0.204693869755184,-0.005324125186539298,0.44503808292639346,0.4155547689743479,1.0865912942010703,0.6180080282749826
1763485139.765007,0.6497319526815775,0.41048761269746,0.2059899329607387,0.0018574105071704691,0.44374201972083877,0.4086302021902895,1.0851915459390713,0.6148027137926048
1763485139.967483,0.6404575704534222,0.45598754981335726,0.41508613628331625,0.001392977508412188,0.22537143417010597,0.4545945723049451,0.8074803162090881,0.6832848359658298
1763485139.968917,0.6404575704534222,0.45658512814638436,0.4165594524947098,0.009804419355198355,0.2238981179587124,0.446780708791186,0.805889134700783,0.6799754825419774
1763485139.9701028,0.6404575704534222,0.4569383986135571,0.41712272663922456,0.09285371346939704,0.22333484381419766,0.3640846851441601,0.8052807986247071,0.6389807411856372
1763485139.9712436,0.6404575704534222,0.4571163119769967,0.41770524488451416,0.19083418739698554,0.22275232556890806,0.26628212458001116,0.8046516789197943,0.5902573742670023
1763485140.1729708,0.6255761676790891,0.5084988136223717,0.6180865731044801,0.1905712161408271,0.00748959457460896,0.31792759748154464,0.531159628609577,0.667462612363144
1763485140.1745477,0.6255761676790891,0.509252761991011,0.6196850659296902,0.16311715305696686,0.005891101749398886,0.34613560893404416,0.5294332563583501,0.6823205664580331
1763485140.1758628,0.6255761676790891,0.5098424678800795,0.6210319704499122,0.1865020678426289,0.004544197229176872,0.32334040003745057,0.5279785994765104,0.6715126678988048
1763485140.1777267,0.635576167679089,0.31904123093222364,0.6139362718284079,0.18631930679798525,0.021639895850681046,0.1327219241342384,0.5572419539877347,0.38540219299934286
1763485140.3751528,0.606487426882758,0.41039209579469305,0.7172218269219293,0.3277066009125211,-0.11073440003917123,0.08268549488217197,0.3675255761326193,0.45173484323577906
1763485140.376778,0.606487426882758,0.4106493237183527,0.7180474129800274,0.37648126797818804,-0.11155998609726936,0.03416805574016468,0.36663394318987336,0.42773335158843506
1763485140.3781354,0.606487426882758,0.4105660961965127,0.7187502181323517,0.5285913209043653,-0.11226279124959371,-0.11802522470785265,0.36587491362536306,0.35155348384258633
1763485140.379501,0.606487426882758,0.4103651151334933,0.7194212394246334,0.5879430178328005,-0.1129338125418754,-0.17757790269930718,0.3651502106296988,0.3215761637838397
1763485140.585494,0.5651110831106844,0.4821895051917861,0.515421634702438,0.6168975375335818,0.049689448408246406,-0.13470803234179568,0.4935545852882779,0.4148354890208883
1763485140.5870655,0.5651110831106844,0.4818560255712285,0.5138684367918207,0.5892105061152688,0.05124264631886366,-0.10735448054404034,0.4952320390317445,0.4281787852992083
1763485140.588439,0.5651110831106844,0.48131775583092296,0.5132012627703244,0.713640923987661,0.05190982034035996,-0.23232316815673804,0.49595258697496053,0.36515617175255394
1763485140.5897741,0.5651110831106844,0.5206472426333821,0.5131892036926632,0.7335386897107946,0.05192187941802118,-0.21289144707741248,0.4959656107788346,0.4142015190946759
1763485140.7872021,0.5339796298052445,0.537329773035327,0.31829864223922516,0.6687395981551791,0.21568098756601933,-0.1314098251198521,0.653019630014104,0.471624860475401
1763485140.7888265,0.5339796298052445,0.5364806783031375,0.31668904790974384,0.7123992611468281,0.21729058189550066,-0.17591858284369055,0.6547579918899438,0.44852138688129223
1763485140.790178,0.5339796298052445,0.5359181994062295,0.3160445005048939,0.6300669562029454,0.21793512930035058,-0.09414875679671586,0.6554541030871815,0.4888438210078716
