timestamp,x_dot,y_dot,theta_dot
2025-11-18T16:58:59.869721173+00:00,-0.01315591465977939,-0.03751138652910017,-0.03099599751400943
2025-11-18T16:58:59.920277511+00:00,-0.026693772748809234,0.004246974319945808,0.0017397656126630584
2025-11-18T16:58:59.969783026+00:00,-0.010191999689997082,0.025785280871460894,0.0007401004314867664
2025-11-18T16:59:00.020358501+00:00,-0.037696225976736664,-0.007041794473009907,-0.03440329588958623
2025-11-18T16:59:00.069868936+00:00,-0.024413138082309632,0.012666760757288485,0.008117869351532114
2025-11-18T16:59:00.120148167+00:00,0.005751404347628783,0.017129602748163084,-0.015348916938542541
2025-11-18T16:59:00.169603114+00:00,-0.005049282929826694,-0.010664857191532635,-0.011974371422433312
2025-11-18T16:59:00.220129313+00:00,0.049641257266383534,0.026717051597500385,0.019836520048853442
2025-11-18T16:59:00.269609717+00:00,0.00017043177954311042,0.0003303972879559624,0.02557651301360209
2025-11-18T16:59:00.320413552+00:00,1.000741486198222,0.009769537637101224,-0.004924357831344544
2025-11-18T16:59:00.369719434+00:00,1.0081780074142235,-0.02054869412622582,-0.008964751206097842
2025-11-18T16:59:00.420367876+00:00,1.0414752417940907,0.022050119728648607,-0.005324125186539298
2025-11-18T16:59:00.469928184+00:00,0.9623089196868008,-0.006469233836678943,0.0018574105071704691
2025-11-18T16:59:00.519491957+00:00,1.032696111586867,0.014233811811371774,0.001392977508412188
2025-11-18T16:59:00.569733874+00:00,1.0275251211693903,-0.04397182127138257,0.009804419355198355
2025-11-18T16:59:00.620164241+00:00,0.4749784876226719,-0.0646237811381044,0.09285371346939704
2025-11-18T16:59:00.669518981+00:00,0.5106078592039929,-0.08059152703749978,0.19083418739698554
2025-11-18T16:59:00.719921650+00:00,0.993328495255691,-0.07196430320775438,0.1905712161408271
2025-11-18T16:59:00.770437474+00:00,1.0136929015345557,-0.09574294257437406,0.16311715305696686
2025-11-18T16:59:00.819886935+00:00,1.0241709602584088,-0.11056011400759183,0.1865020678426289
2025-11-18T16:59:00.870499770+00:00,1.0048530003488496,-0.09776059937223229,0.18631930679798525
2025-11-18T16:59:00.919542358+00:00,0.5231606418227751,-0.18732571563739148,0.3277066009125211
2025-11-18T16:59:00.970149080+00:00,0.5080338770283632,-0.24419712883145575,0.37648126797818804
2025-11-18T16:59:01.020480761+00:00,0.5176990624542154,-0.30158613731379086,0.5285913209043653
2025-11-18T16:59:01.069945456+00:00,0.49135252973165955,-0.38803021324680365,0.5879430178328005
2025-11-18T16:59:01.120831869+00:00,-0.9903232975169165,-0.4060968420580565,0.6168975375335818
2025-11-18T16:59:01.170373780+00:00,-0.9884060399474466,-0.356406880350691,0.5892105061152688
2025-11-18T16:59:01.219900405+00:00,-0.48573696702972236,-0.33578517421810494,0.713640923987661
2025-11-18T16:59:01.270215601+00:00,-0.009032042441174077,-0.38597372080084685,0.7335386897107946
2025-11-18T16:59:01.320558066+00:00,-0.9871475841699954,-0.3461815250162058,0.6687395981551791
