timestamp,x_loc,y_loc,theta_loc,v_x,v_y
1763484747.3622203,0.0,0.0,0.0,0.0,0.0
1763484747.3639488,0.0,0.0,-1.2073538320859942e-05,-7.912816747142364e-06,9.553569622720773e-11
1763484747.3654106,-1.1566514844114741e-08,1.3964876021600023e-13,-5.353957947672114e-05,-1.9338807785119194e-05,1.0353916373857345e-09
1763484747.3666942,-3.6390690944626706e-08,1.468724710763408e-12,-3.955421189024051e-05,-6.654993469225924e-05,2.6323302194720812e-09
1763484747.3679302,-1.1864387560760581e-07,4.722184607266682e-12,-3.648131887231907e-05,-4.1650920145037234e-05,1.5194804998106869e-09
1763484747.5661497,-8.374670012993674e-06,3.059129068770655e-10,-0.0011007305072639844,-0.0013898485279937448,1.529849293097742e-06
1763484747.5677087,-1.0541470398600226e-05,2.690977157719669e-09,-0.001082766618626637,-0.001332410590942981,1.4426902739731434e-06
1763484747.569001,-1.2263249602709169e-05,4.5552629331270875e-09,-0.0010763336350185435,-0.001300557423986794,1.3998342402766673e-06
1763484747.5703034,-1.3957200543613752e-05,6.378520010971572e-09,-0.0010795463507136745,-0.0012560418714982484,1.3559559454724214e-06
1763484747.7705076,-0.00026542197567886735,2.7784650579938014e-07,0.002884036356964707,0.195379339874805,0.0005634826818864284
1763484747.7720327,3.2563491559350834e-05,1.1372498099059691e-06,0.002918205421340736,0.19689643103698273,0.0005745858635386588
1763484747.7733788,0.0002976080018368139,1.910706332260874e-06,0.0029146778151218165,0.19818730823601965,0.0005776537863449041
1763484747.7747138,0.0005621693542837215,2.681819620602663e-06,0.0028992034671862445,0.1995161981686756,0.0005784396741599165
1763484747.976038,0.04072961322020336,0.00011913573842471079,-0.005317676063937795,0.4007216760318448,-0.002130928150873985
1763484747.9776537,0.041377084361653244,0.00011569266417962198,-0.005322150682872351,0.4023440918294378,-0.002141356101293893
1763484747.9789243,0.041888275649971655,0.00011297200142751932,-0.005186036400888152,0.40295152182854393,-0.002089739994530324
1763484747.9800909,0.042358351685544436,0.00011053414814048126,-0.004949476378361838,0.4035319922790018,-0.0019972883731265998
1763484748.1825817,0.12406987028278835,-0.00029389838550596077,0.02593125140816039,0.6063048826443744,0.015725769325175002
1763484748.184111,0.12499718642920112,-0.00026984652607445615,0.026216587804771468,0.6078364242143173,0.01593904884012258
1763484748.1854215,0.1257936639824452,-0.00024896081716415454,0.026481709418426994,0.609122380804886,0.016134373641280224
1763484748.1872308,0.1514354923499759,-0.0013690279219663894,0.026879244627566013,0.6152501073118346,0.01654144202985502
1763484748.3873656,0.2745684213366073,0.0019414895124763886,0.08647126999604611,0.7057599411879851,0.06118052247064766
1763484748.3889198,0.2756653492313437,0.002036579383402805,0.08704918620924217,0.7065248092546847,0.061658228071946174
1763484748.390287,0.2766312337395402,0.0021208718619080682,0.0877143951983229,0.7071575563436815,0.062187465516056
1763484748.3916175,0.27757218754783686,0.0022036193797429957,0.08849016953385797,0.7077723489853571,0.06279488611116833
1763484748.596978,0.42292060916068214,0.01509920310055536,0.2293035456445867,0.5923939060810401,0.13826997791192683
1763484748.5985878,0.4238742462012636,0.015321790421565312,0.2306082891575136,0.5914702550114078,0.13886839782023183
1763484748.5999362,0.42467184116871104,0.015509053828812673,0.23168870559791188,0.5899950590941324,0.13919479337636778
1763484748.601278,0.4254635081991842,0.015695828153497342,0.23287764990866933,0.5891638294500351,0.13973836546576313
1763484748.7968922,0.5407122601565347,0.04303062268004271,0.4034968495166509,0.3778792880559146,0.16132470343779412
1763484748.7985163,0.5413259766897752,0.04329263131838133,0.4049500597085223,0.37618724651681007,0.16124905445498344
1763484748.799855,0.5418295862014348,0.04350849870442792,0.4062072198927658,0.3747689922831303,0.16119914365900057
1763484748.8011594,0.5423184303950797,0.043718764940484815,0.40723956120343724,0.373993523744752,0.16132331505946448
1763484749.0016358,0.6172953086524707,0.07606028367102657,0.5454921573921429,0.2653590064512456,0.16105167081774863
1763484749.0031242,0.6176902815197868,0.07630000057779232,0.5465365418998358,0.26517886193200185,0.16132154126449716
1763484749.0043395,0.6180125320431793,0.07649604166013284,0.54737272890031,0.26503147097292296,0.16153566419858761
1763484749.005522,0.618325946639743,0.07668706665365381,0.5480712586990637,0.2644149862330337,0.1614133428338269
1763484749.2065816,0.6714891126776003,0.1091407655458849,0.670632942130518,0.39977012638093884,0.3171316089442677
1763484749.2081413,0.6721126478736147,0.10963540660807623,0.6716193164482741,0.4006795005320528,0.31849743847220785
1763484749.209469,0.6726446513093368,0.11005829255884464,0.6723191458611251,0.40094610827341987,0.3191675067194765
1763484749.2107751,0.673168309771175,0.11047514350760974,0.6729855215453754,0.4007334560241833,0.31943471399903
1763484749.4093142,0.7876282380573013,0.22863096438741423,0.7825552679637183,0.3837856069427062,0.38160966236455673
1763484749.410964,0.7882614292613828,0.22926056559504313,0.7833933274727417,0.38463199981671453,0.3830928354245772
1763484749.4123352,0.7887888156003191,0.22978584151603662,0.7840508668925437,0.3844019919683422,0.3833675780841462
1763484749.4138527,0.7893721587911986,0.23036761494841196,0.7848566142071405,0.3841088482490498,0.3836930457144088
1763484749.6143816,0.8663970682818942,0.30730914403081255,0.8695449670104188,0.4165845563369601,0.49333238659537837
1763484749.6159353,0.867044346484344,0.3080756710072649,0.870150313940328,0.41528375066824325,0.4923963073528537
1763484749.6173065,0.867613760825816,0.30875081786442793,0.8707139420351528,0.4141311428533828,0.4915916157999066
1763484749.6186092,0.8681532573822294,0.3093912236596995,0.8713529648928177,0.4134041770924419,0.49136557502884304
1763484749.6199026,0.8686879629402258,0.31002676611073104,0.8719775799214489,0.41308512688776067,0.49160935075444534
1763484749.818931,0.9509036728015344,0.407871033831645,0.9928711071330726,0.40269556894308123,0.6174351206862487
1763484749.8205044,0.9515372434867913,0.4088424594511062,0.9938255415738189,0.4020918137514817,0.6177972598656895
1763484749.8218365,0.9520728477165823,0.409665392955895,0.9947536430002175,0.4018922948756389,0.6187460296824095
1763484749.8231187,0.9525881600930436,0.41045875846960883,0.9956326680029454,0.4013378851194716,0.6190830811159614
1763484750.023176,1.032878720992214,0.5343108284310337,1.1737022622575888,0.2851877832279092,0.6800352991325577
1763484750.0247083,1.033315718854745,0.5353528575418289,1.1750841970816783,0.2842329806540643,0.680393413696099
1763484750.0259142,1.0336584814242078,0.5361733583654399,1.176321136022992,0.2836238391372745,0.6813034032139745
1763484750.027201,1.0340234330013525,0.5370500221616611,1.177603883162205,0.2827403221574319,0.6816441335674398
1763484750.2289534,1.0910669784270446,0.674573378577943,1.3858242814541062,0.13559624393229555,0.7246838030484891
1763484750.2305303,1.091280800209483,0.6757161328163965,1.3873632892078653,0.1344699231921231,0.7248330541634666
1763484750.2318397,1.0914568744325652,0.6766652254747889,1.3886900952590453,0.13351218355021383,0.7250330493781048
1763484750.2331176,1.0916274928006733,0.6775917623077573,1.3900753668894055,0.13263236330545788,0.7258996545177122
1763484750.4331377,1.007457279135458,0.7448948248888305,1.6165591563924777,-0.03993120500531511,0.8719593244922017
1763484750.4345949,1.007399090810293,0.7461654565338653,1.6182816009135697,-0.0414668694627297,0.8726009976359225
1763484750.4358945,1.0073451996508918,0.7472995059585407,1.6197110160588746,-0.04274593284265699,0.8731903661781546
1763484750.437429,1.0072796076423547,0.7486393833724626,1.621407289179854,-0.0442283361764141,0.8731421902601373
1763484750.6375294,0.9984294989132751,0.9233555040270238,1.8457200137108698,-0.2905608691467456,1.0301157646107733
1763484750.6390822,0.9979783101246816,0.9249550886005097,1.8474431063164851,-0.29276810967613265,1.031137511271155
1763484750.6404321,0.9975830948429599,0.9263470479312633,1.8489843972831301,-0.294358702516019,1.0306908522813971
1763484750.6417408,0.9971978736195792,0.9276958920036464,1.850477081114582,-0.2958921512088134,1.0302338913401945
1763484750.8429914,0.9376494145216534,1.1350310324902697,2.0288179704784275,-0.47319628553128573,0.9598551222448327
1763484750.8445592,0.9369075181847036,1.1365359322981716,2.0299247690828044,-0.4742744963764426,0.9593634385243537
1763484750.8458564,0.9362922724765279,1.1377804525973705,2.030832602382491,-0.47514528533971706,0.9589325667319123
1763484750.847129,0.9356875653467769,1.1390008653383676,2.0317455382886087,-0.47600128898589156,0.9584596445665129
1763484751.0471241,0.8404896680906587,1.3306880411482693,2.1521538544027132,-0.5369857709766425,0.8171926004408497
1763484751.049199,0.8393754457632333,1.3323836805682152,2.1534435620389485,-0.5368768621623272,0.814735368582997
1763484751.051023,0.8383962349107196,1.3338696781424635,2.154357822921346,-0.5370963270967526,0.8134487644551324
1763484751.0528302,0.8374255875376647,1.335339753185801,2.155103045930658,-0.5372063911965914,0.8122983100592588
1763484751.2520175,0.7304209083494193,1.4971392430977453,2.234000166954737,-0.5983752682560035,0.7659190054487292
1763484751.2535958,0.7294764741176958,1.4983481168026724,2.2345980239618264,-0.5988375028412013,0.765566791075841
1763484751.2548904,0.7287012113707829,1.499339229434361,2.235074410537438,-0.5992020312948746,0.7652812864448275
1763484751.2561924,0.7279210480128333,1.5003356286236604,2.2356440159638145,-0.5995999477736988,0.7648915125087055
1763484751.4588237,0.555923375298596,1.453492108942553,2.324961622003139,-0.7341568843619122,0.7815109364637082
1763484751.460288,0.5548483002483015,1.4546365276999345,2.325554244415227,-0.7356584827353408,0.782179985886636
1763484751.461584,0.5538948549300438,1.4556502669051232,2.326058962343077,-0.7369672125302152,0.7827794493510812
1763484751.4631083,0.5527715621525756,1.4568433871509856,2.3266799789020935,-0.737467658932523,0.7823369794996116
1763484751.6613588,0.4065682063255902,1.6119421096576174,2.409640632552503,-0.9487127919379077,0.8523606062016044
1763484751.6628945,0.4051113116672936,1.613251040689928,2.4100942711744695,-0.9496454754732698,0.8524203514759451
1763484751.6641893,0.4038816619858934,1.6143547982928261,2.4106892859895295,-0.9506724062896312,0.8523212582027788
1763484751.6654973,0.4026382163937511,1.615469604091953,2.4112308886843596,-0.9511558280016672,0.8518258967738918
1763484751.6667202,0.4014750965431583,1.6165112584461803,2.4117174893581095,-0.9515547839439676,0.8513491573309917
1763484751.86616,0.21169723497858114,1.786304133485306,2.4554010611535655,-0.9850503389852591,0.8067104413328917
1763484751.8677442,0.21013662814069886,1.787582197946694,2.455519201848256,-0.9845224755810978,0.8060838435579443
1763484751.8690412,0.20885970537421336,1.7886276863302148,2.455662954175759,-0.9846336061829286,0.8059384316234265
1763484751.8703747,0.20754672096502863,1.7897023851713265,2.4557855889622067,-0.9846965760200681,0.8057883315326075
1763484752.0718138,0.00919028733751201,1.9520196954919198,2.478647768030389,-0.8482992276865706,0.6623812528609863
1763484752.0734231,0.00782509783601561,1.9530856824725515,2.4788569248562515,-0.8471749543663277,0.6612182010275873
1763484752.0747364,0.006712579609237167,1.9539540005179912,2.4788595838517056,-0.846650482683911,0.6608052293898907
1763484752.0760422,0.005607007697029616,1.9548168922495797,2.4788573330515873,-0.8456233824383558,0.6600066470728706
1763484752.2786064,-0.16568604967166517,2.08851063678013,2.4576556944176056,-0.7582838238556924,0.6181481756300357
1763484752.2801762,-0.1668763641305756,2.089480973596047,2.4573513496363555,-0.7575135307110729,0.6179040848001887
1763484752.2815075,-0.16788486412377845,2.0903036074369714,2.457065729112082,-0.7573536925226928,0.6181340338412077
1763484752.2831976,0.009838623240805654,1.7057760204727783,2.462614505979902,-0.5770476866152083,0.46566172643812276
1763484752.481647,-0.10467612850059767,1.7981862982287198,2.4251855762297425,-0.7101916011133071,0.6183858926737207
1763484752.491827,-0.11190587650749845,1.8044814644458997,2.4231113774858293,-0.7165494146973305,0.6265396822281167
1763484752.4932024,-0.11289144492919342,1.8053432301707433,2.4227097739451198,-0.7168362852392671,0.6272986810263292
1763484752.494501,-0.11382237584066247,1.8061578816398667,2.422305782105176,-0.7165360340853072,0.6275472651197848
1763484752.6439655,-0.22091898191214537,1.899953837525832,2.377548538570144,-0.7948354458284961,0.7615943166302316
1763484752.6459515,-0.2224975463804699,1.901466384221906,2.3769593199146493,-0.7957946665339642,0.7634133239339526
1763484752.647192,-0.2234847231921593,1.9024133922414554,2.376627205038584,-0.7964514331786271,0.7645514665627497
1763484752.6697264,-0.2414322548108286,1.9196420781959416,2.3699778078975435,-0.8074210068308365,0.7854643711412419
1763484752.8927665,-0.4215195200753955,2.0948321331547355,2.2991720829331532,-0.6043195937332131,0.6774908339343597
1763484752.8943613,-0.42248327801055746,2.095912583257586,2.298713847200714,-0.6029526409700032,0.6765822377209278
1763484752.8956563,-0.4232641557785373,2.0967888179595295,2.298301173367557,-0.6018082645487861,0.6758594348156955
1763484752.896946,-0.42404025138413587,2.0976604104055987,2.2979298070467307,-0.6006914529190857,0.6751098413363961
1763484753.0976737,-0.5446156658513434,2.2331736569058642,2.2432233673719093,-0.43968182540645007,0.5522168863774413
1763484753.0993013,-0.5453313287651546,2.234072491297291,2.2427277046974092,-0.43842117280373266,0.551194015624215
1763484753.100596,-0.5458989144643133,2.2347860741717893,2.242373507837148,-0.43742994654982686,0.5503478303281096
1763484753.1018867,-0.5464635482463712,2.235496462153537,2.241917759751711,-0.4363891037920683,0.5495522989490969
1763484753.3026502,-0.6340745363641759,2.3458264853254325,2.18645756614323,-0.5214426722186136,0.7371473984069865
1763484753.3042028,-0.6348841187600841,2.346970966950614,2.185998558148426,-0.5219884972311387,0.7386379026789563
1763484753.305542,-0.6355831642725094,2.3479601487312736,2.185608228139012,-0.5224464500299028,0.7398985255455183
1763484753.3068426,-0.6362626442016974,2.3489224410345617,2.185223986452263,-0.5229168164304645,0.7411689159251984
1763484753.5060256,-0.4169791034452312,2.2677975940999175,2.078850021859993,-0.4495592384964569,0.8073890350932764
1763484753.5074575,-0.4176228461940662,2.2689537283583716,2.078407296065746,-0.44987815033563955,0.808804053159484
1763484753.5087636,-0.4182104126908053,2.270010072534475,2.078037306664454,-0.4502280827701812,0.8101386377232919
1763484753.5100439,-0.418786843203347,2.2710472993269475,2.0776651302392515,-0.4505265665396289,0.811386783522517
1763484753.7093005,-0.5085572614418746,2.4327215186065847,2.0037234798261903,-0.4332129311016835,0.9373482015940736
1763484753.7113013,-0.5094240376502289,2.4345969730580928,2.002904756794139,-0.4316183285508263,0.9359092622182779
1763484753.7130997,-0.5102002563154137,2.4362801041723166,2.002209763943376,-0.4302095777570483,0.9345619467022166
1763484753.7151234,-0.5110708701040189,2.4381713742861684,2.001396175342974,-0.42860532753890923,0.9330747857392143
1763484753.9158664,-0.5971103722157466,2.6254795686546135,1.9220269613752272,-0.28396031790533494,0.7749506697688336
1763484753.9174278,-0.5975537487859623,2.6266895791679947,1.9215335635990847,-0.2833080082438865,0.774352931181482
1763484753.918703,-0.5979150517664084,2.627677112219698,1.9212629634389404,-0.2828708939783315,0.7738070540198732
