timestamp,error_x,error_y,error_l2,cumulative_l2_error,sample_count,avg_sample_error_mm
1763484773.4728458,1.2246467991473532e-16,0.0,1.2246467991473532e-16,1.2246467991473532e-16,1,1.2246467991473532e-13
1763484773.4745579,0.0010757337805931875,2.893008963500421e-07,0.0010757338194945442,0.0010757338194946667,2,0.5378669097473333
1763484773.4760077,0.0019867246388367444,9.867290249643655e-07,0.0019867248838717354,0.003062458703366402,3,1.0208195677888006
1763484773.4773579,0.002835073773408666,2.0093321126701686e-06,0.00283507448545628,0.005897533188822682,4,1.4743832972056705
1763484773.6782136,0.12868195029779136,0.0041611541420738685,0.12874921178880028,0.13464674497762297,5,26.92934899552459
1763484773.6798668,0.1297079264897302,0.004228389019356571,0.1297768294726153,0.26442357445023823,6,44.07059574170638
1763484773.6811924,0.13053058753711805,0.0042826900097979225,0.13060082586456054,0.3950244003147988,7,56.4320571878284
1763484773.6825528,0.13137482079356094,0.0043387768673402004,0.13144644735878114,0.52647084767358,8,65.8088559591975
1763484773.6838543,0.1321824017263632,0.004392777069953776,0.13225537348832364,0.6587262211619036,9,73.19180235132262
1763484773.8822963,0.2539643596877862,0.016522972692638704,0.2545012860836442,0.9132275072455478,10,91.32275072455478
1763484773.883749,0.25456985386563197,0.016639480636424776,0.2551130784828939,1.1683405857284417,11,106.21278052076742
1763484773.8849483,0.255067803104187,0.016735960120556666,0.25561626814730154,1.4239568538757432,12,118.66307115631193
1763484773.8861494,0.2555649615856401,0.016832875287306197,0.25611871325755897,1.680075567133302,13,129.23658208717708
1763484774.0883448,0.33660068638190155,0.03715660749719013,0.3386452945981495,2.0187208617314516,14,144.19434726653228
1763484774.0897586,0.33685652763065793,0.03732709484539562,0.3389183267646962,2.357639188496148,15,157.17594589974317
1763484774.0909338,0.3370672897591968,0.03746911208674865,0.3391434684409825,2.6967826569371303,16,168.54891605857065
1763484774.0921142,0.3372774065246694,0.03761203338678312,0.33936810988585187,3.036150766822982,17,178.59710393076367
1763484774.2927601,0.36943269528714356,0.06581083386800055,0.37524869380388925,3.411399460626871,18,189.5221922570484
1763484774.2943175,0.36934513943891556,0.06606047653253745,0.3752063679988093,3.7866058286256803,19,199.2950436118779
1763484774.2956133,0.3692699220251452,0.06626854169781249,0.3751690218171158,4.1617748504427965,20,208.08874252213982
1763484774.2975147,0.37542081394529003,0.009226912075483713,0.37553418412947814,4.537309034572274,21,216.0623349796321
1763484774.4981585,0.35903190586205047,0.04530692935644887,0.3618792993176682,4.899188333889943,22,222.69037881317922
1763484774.4996498,0.3587325487987863,0.045573724178355264,0.36161582640028134,5.260804160290224,23,228.73061566479237
1763484774.5008745,0.358485437133584,0.04579281274883899,0.36139838175662464,5.622202542046849,24,234.25843925195204
1763484774.5020804,0.3582410516833008,0.04600845096615355,0.3611833726398024,5.983385914686651,25,239.33543658746603
1763484774.7025008,0.31244349850127023,0.0855280408101663,0.32393824337447213,6.307324158061123,26,242.58939069465856
1763484774.7040567,0.31221012725267017,0.08577818848494326,0.32377934025951527,6.631103498320638,27,245.59642586372732
1763484774.705472,0.3119984828147958,0.08600546025107028,0.32363558591683467,6.954739084237472,28,248.38353872276687
1763484774.7068317,0.3117966584709907,0.08622369405483732,0.3234991215600713,7.278238205797543,29,250.97373123439803
1763484774.9071314,0.27641119652067414,0.12193818720501239,0.30211267941090353,7.580350885208447,30,252.67836284028155
1763484774.908756,0.27641519839998885,0.12221057173542198,0.3022263816254364,7.882577266833883,31,254.27668602689945
1763484774.910094,0.2764201057291086,0.12243523362136834,0.3023217843345243,8.184899051168408,32,255.77809534901274
1763484774.9114676,0.27642651075815483,0.12266618099649579,0.3024212423263177,8.487320293494726,33,257.1915240452947
1763484775.1138632,0.2710509551945318,0.1603165149515701,0.3149126946918544,8.80223298818658,34,258.8892055348994
1763484775.1154995,0.27098035572660817,0.16056287076145553,0.3149774415047512,9.117210429691331,35,260.4917265626095
1763484775.1168208,0.2709229954023262,0.16076162676933922,0.31502947493733535,9.432239904628666,36,262.006664017463
1763484775.1181645,0.2708642851529116,0.1609636115520795,0.31508212455689477,9.747322029185561,37,263.4411359239341
1763484775.3186588,0.2551186286324758,0.1944674839270587,0.3207851570447672,10.068107186230328,38,264.95018911132445
1763484775.3201995,0.2547093281296149,0.19451554006795777,0.32048890334014546,10.388596089570473,39,266.3742587069352
1763484775.3215337,0.2543536429007891,0.1945562722709736,0.32023103962120747,10.70882712919168,40,267.720678229792
1763484775.323288,0.2888410368644436,0.2622329199271377,0.390122094824735,11.098949224016415,41,270.7060786345467
1763484775.5206583,0.23238907904077577,0.274062356197889,0.35932556149285916,11.458274785509275,42,272.8160663216494
1763484775.522115,0.23196600582915594,0.2741030263283458,0.35908313369286765,11.817357919202143,43,274.8222771907475
1763484775.5234652,0.23157352221756788,0.2741405509950414,0.3588583813875821,12.176216300589726,44,276.7321886497665
1763484775.5249422,0.23114374260309056,0.27418153917166466,0.35861252929465093,12.534828829884377,45,278.5517517752084
