timestamp,elapsed_time,x_ref,y_ref,theta_ref
1763485321.828037,0.0,1.2246467991473532e-16,0.0,6.123233995736766e-17
1763485321.828925,0.0008878707885742188,0.0005578656404085272,7.780352584418893e-08,0.00027893286722517494
1763485321.8296244,0.0015873908996582031,0.000997386952384933,2.486952606073345e-07,0.0004986937449084135
1763485321.8303862,0.0023491382598876953,0.0014760065639685582,5.446492150618099e-07,0.0007380041528828744
1763485321.8309562,0.0029191970825195312,0.0018341845933258778,8.410591647578514e-07,0.0009170939678773743
1763485322.0325856,0.20454859733581543,0.1281681499085502,0.00412803434308584,0.06466038805152004
1763485322.033502,0.20546507835388184,0.12873922134900165,0.004165095696814669,0.06495371745481011
1763485322.0342016,0.20616459846496582,0.12917507286313604,0.004193494757338989,0.06517763904300755
1763485322.0350301,0.20699310302734375,0.12969125871262976,0.00422725500279042,0.06544288640503024
1763485322.2391698,0.4111328125,0.2554589409209626,0.01665943145743043,0.13244282910698232
1763485322.2399597,0.4119226932525635,0.2559387389821479,0.016723416708217975,0.13271012012294803
1763485322.2404745,0.41243743896484375,0.2562513775691125,0.016765180035979155,0.1328843476238824
1763485322.2409408,0.4129037857055664,0.25653459716745947,0.016803061344195402,0.13304222106570474
1763485322.443111,0.6150739192962646,0.3769140302921509,0.037222250840734716,0.20442519204409862
1763485322.4445693,0.6165323257446289,0.3777626337634867,0.03739842319776843,0.204964958237565
1763485322.4457374,0.6177003383636475,0.37844203696008505,0.037539813714984716,0.20539754187703246
1763485322.4469018,0.6188647747039795,0.3791191570385195,0.03768103434164649,0.205829062113333
1763485322.6480534,0.8200163841247559,0.4927362995846344,0.06599964722504104,0.2848249182577286
1763485322.6494987,0.8214616775512695,0.49352630960846244,0.06623120957590256,0.2854286067366293
1763485322.650657,0.8226199150085449,0.49415911859554823,0.06641706809327919,0.2859128093543275
1763485322.6518073,0.82377028465271,0.4947873699130324,0.06660191749668232,0.2863940893263973
1763485322.85312,1.025083065032959,0.6004619610895999,0.1028161287391367,0.3768793027936142
1763485322.854464,1.0264270305633545,0.6011370049303403,0.10308356405802499,0.3775296436932432
1763485322.8556337,1.0275967121124268,0.6017241609611814,0.10331659388495629,0.37809619770028435
1763485322.8568304,1.0287933349609375,0.6023245046447272,0.10355525612093275,0.378676330386931
1763485323.057651,1.229614019393921,0.6979917704304267,0.14737711328887704,0.4843258185370049
1763485323.059084,1.2310469150543213,0.6986362081598518,0.14771650244688428,0.4851439686978019
1763485323.060314,1.2322769165039062,0.6991889435517353,0.14800813439618477,0.48584705544185824
1763485323.0615044,1.2334673404693604,0.6997234960374994,0.1482906459004294,0.48652821015906167
1763485323.2690854,1.4410483837127686,0.7866952573311072,0.201477530850537,0.6164354037554312
1763485323.2706816,1.4426445960998535,0.7873140118081489,0.20191645047639706,0.6175253431290479
1763485323.271944,1.4439070224761963,0.7878028169317769,0.20226390728162813,0.6183883979199859
1763485323.2731078,1.445070743560791,0.7882529648221743,0.20258444796721475,0.6191847826762867
1763485323.4692817,1.641244649887085,0.8579287044669474,0.2600179545072918,0.7648404213748228
1763485323.470777,1.64274001121521,0.8584110439515058,0.260481414644808,0.7660390035877541
1763485323.4721692,1.644132137298584,0.8588594030587207,0.2609132239539349,0.7671560390802398
1763485323.4734545,1.6454174518585205,0.8592727781923011,0.26131219783281723,0.7681883962734664
1763485323.6730368,1.8449997901916504,0.9165023691724594,0.32666246199008375,0.9399785641249765
1763485323.6746664,1.8466293811798096,0.9169114795250355,0.3272234819176394,0.941469006608671
1763485323.6766613,1.8486242294311523,0.9174109794113815,0.3279108459318325,0.9432952624690772
1763485323.678021,1.8499839305877686,0.9177506157503283,0.3283797339608683,0.9445411469593527
1763485323.879042,2.0510048866271973,0.960469646138302,0.40100986137756434,1.1368097446146903
1763485323.8809006,2.052863597869873,0.9607941062197486,0.4017116371409013,1.138643806060788
1763485323.8821113,2.054074287414551,0.9610047416910552,0.4021690386835557,1.1398387874059899
1763485323.883299,2.0552620887756348,0.9612108546553819,0.4026180176511316,1.141011440446426
1763485324.0815735,2.2535364627838135,0.988033503313959,0.4806320969739266,1.3379150288213486
1763485324.0831149,2.255077838897705,0.9881824169724297,0.48126206719635456,1.3394349220715864
1763485324.0844607,2.2564237117767334,0.9883116849263667,0.4818124252413951,1.3407616506887023
1763485324.085747,2.2577099800109863,0.9884345675072028,0.4823386632428621,1.3420292816184864
1763485324.0870268,2.2589898109436035,0.988556194333611,0.482862513579412,1.3432902338696153
1763485324.2864296,2.45839262008667,0.9996582993985824,0.5674221067676999,1.5333538630477488
1763485324.2879648,2.459927797317505,0.9996830481955443,0.5680953611544639,1.534751675604396
1763485324.2892752,2.461238145828247,0.9997034367307689,0.5686702800300296,1.5359438147986568
1763485324.2905815,2.4625444412231445,0.9997230876933176,0.569243662022741,1.5371313820412205
1763485324.4906278,2.662590742111206,0.9947863289270922,0.6598367067059079,1.7073292909412678
1763485324.4921174,2.6640803813934326,0.9946904420951427,0.6605316106634225,1.7085027075417032
1763485324.4934318,2.6653947830200195,0.994605111508911,0.6611450113824509,1.7095368734070504
1763485324.4947376,2.666700601577759,0.9945196663932659,0.6617546326428672,1.7105631596384865
1763485324.696639,2.8686020374298096,0.973300501760838,0.7586576632292263,1.8555859867790212
1763485324.6981761,2.8701391220092773,0.9730783682481039,0.7594150469996717,1.8565863741212836
1763485324.6994958,2.8714587688446045,0.972886933878358,0.7600655211950027,1.8574440169412587
1763485324.7008073,2.872770309448242,0.9726960127244355,0.7607122108597568,1.8582952675132802
1763485324.901337,3.0732998847961426,0.9358210837862551,0.8619977047417084,1.9757347145559716
1763485324.9027517,3.0747146606445312,0.9355073881811664,0.8627288168140517,1.9764773787559944
1763485324.90404,3.076003074645996,0.9352210674008039,0.863394824488773,1.977152715996867
1763485324.905364,3.077327013015747,0.9349262136629111,0.8640793894282566,1.9778456864547154
1763485325.1052372,3.277200222015381,0.8831179007785344,0.9696128105634052,2.071631222075007
1763485325.106869,3.278831958770752,0.8826364393308095,0.9704916612376635,2.0723136539348985
1763485325.1081057,3.2800686359405518,0.882270926397623,0.9711579137132993,2.072830021676059
1763485325.109351,3.281313896179199,0.8819023384005013,0.9718289471828208,2.0733492418124975
1763485325.3115087,3.483471632003784,0.8150774556560352,1.0827781088402237,2.148545104718182
1763485325.3128996,3.4848625659942627,0.814570819996951,1.0835548204767378,2.1490040719611514
1763485325.3140683,3.4860312938690186,0.8141446399645293,1.084207585264458,2.1493891430203997
1763485325.3151813,3.4871442317962646,0.8137383958075673,1.0848293046826494,2.1497553452505933
1763485325.5170703,3.689033269882202,0.7336682244347089,1.1993850656199727,2.208843255295421
1763485325.5185165,3.6904795169830322,0.7330504501951788,1.2002178670731256,2.2092173860264643
1763485325.5196872,3.691650152206421,0.7325499621400752,1.2008920821404234,2.209519741044675
1763485325.5208344,3.6927974224090576,0.7320590789294663,1.2015529452363587,2.2098156473140413
1763485325.721395,3.893357992172241,0.6406340099015898,1.3185990627440172,2.255642670519181
1763485325.722803,3.894766092300415,0.6399544183818011,1.3194309327486033,2.2559255191055576
1763485325.7240012,3.8959641456604004,0.6393758073196705,1.3201388172940836,2.2561657745534935
1763485325.725502,3.8974649906158447,0.6386504490463877,1.321025745859299,2.2564662323217166
1763485326.0269,4.1988630294799805,0.4823795667762133,1.5019283213176382,2.306068909004756
1763485326.0288389,4.200801849365234,0.481312114937772,1.5031082299297769,2.306324352689074
1763485326.030224,4.2021870613098145,0.4805490242646881,1.5039513420039314,2.306506397211064
1763485326.031525,4.203487873077393,0.47983209683227696,1.504743169271207,2.306677001091263
1763485326.0328183,4.2047812938690186,0.4791189250401426,1.5055305795267957,2.306846301008397
1763485326.1096928,4.281655788421631,0.4361798227232618,1.552472400001334,2.3163203244396473
1763485326.111056,4.283019065856934,0.4354088679019845,1.553307293732133,2.3164780800120117
1763485326.1122315,4.284194469451904,0.4347439022085731,1.5540271961871446,2.3166138133776126
1763485326.2310536,4.403016567230225,0.36636162662029104,1.6270993318007219,2.3290221122710086
1763485326.2316027,4.4035656452178955,0.36604059563447283,1.6274382835075014,2.329073560365162
1763485326.2320004,4.403963327407837,0.36580805445316705,1.6276837838939833,2.3291107897566334
1763485326.4366574,4.6086204051971436,0.24344006951445632,1.7547080962349055,2.3447116417666067
1763485326.4382381,4.610201120376587,0.24247663623129506,1.7556938209588147,2.344805374473079
1763485326.4395504,4.611513376235962,0.24167664501670277,1.7565121818026985,2.344882885544251
1763485326.4408371,4.612800121307373,0.2408920464157687,1.75731467356293,2.344958623318108
1763485326.6414518,4.813414812088013,0.11696656889091066,1.8828321940234933,2.3536100888906533
1763485326.6425877,4.8145506381988525,0.11625777724324514,1.8835446363403843,2.35364154677734
1763485326.6434813,4.815444231033325,0.11570010523625891,1.8841051492443548,2.3536661592309844
1763485326.6443717,4.8163347244262695,0.1151443312400806,1.8846637270862576,2.3536905667280146
1763485326.8473897,5.019352674484253,-0.01215934435166084,2.0121595690855565,2.3561667661617003
1763485326.8489313,5.020894289016724,-0.013127891865943132,2.013128174697415,2.35616217313578
1763485326.8502665,5.022229433059692,-0.013966710600171711,2.0139670511882817,2.3561579108887725
1763485326.8519213,5.023884296417236,-0.01500638275666229,2.015006805212059,2.3561522616305886
1763485327.0587747,5.230737686157227,-0.1444694374604134,2.144849832316487,2.352236248642758
1763485327.0603435,5.232306480407715,-0.14544472887137305,2.1458329285975775,2.3521820008346563
1763485327.061651,5.233613967895508,-0.14625746259935435,2.146652248048958,2.3521365029825763
1763485327.0629432,5.234906196594238,-0.14706061448502247,2.1474619814737244,2.3520912806754235
1763485327.2580104,5.429973363876343,-0.26688586043235246,2.2693393954892187,2.3422988633790034
1763485327.2596061,5.4315690994262695,-0.2678519890829948,2.270332858404323,2.342193934356549
1763485327.260897,5.432859897613525,-0.26863329825925086,2.271136425656978,2.342108754835751
1763485327.2621808,5.434143781661987,-0.2694102470842677,2.271935644386391,2.342023763557131
1763485327.462512,5.634474992752075,-0.38817676288983605,2.3960178290904586,2.3253830551793637
1763485327.4638934,5.63585638999939,-0.3889765131226852,2.3968685638920064,2.325244187100529
1763485327.4650562,5.637019157409668,-0.38964946203304474,2.3975845973713454,2.3251270316255126
1763485327.4662101,5.6381731033325195,-0.39031709991094954,2.3982951461176456,2.325010524721968
1763485327.6676967,5.839659690856934,-0.5034384638242348,2.521476589243944,2.3008361168917006
1763485327.6690614,5.841024398803711,-0.5041791605045471,2.5223043522397535,2.3006451886191073
1763485327.6702385,5.842201471328735,-0.5048177201286462,2.5230182279456232,2.3004802031249247
1763485327.6716921,5.843655109405518,-0.5056059349447759,2.523899737535671,2.300276058244592
1763485327.8702984,6.042261362075806,-0.609057829442077,2.643232747540677,2.2680643980216284
1763485327.8718624,6.043825387954712,-0.6098369450785708,2.644163165162722,2.267774781183127
1763485327.8731668,6.045129776000977,-0.6104862724070723,2.64493900885948,2.267532788157406
1763485327.8745,6.0464630126953125,-0.6111495368889253,2.6457318996712464,2.267285015509964
1763485328.075863,6.247825860977173,-0.7061401772049635,2.764104618965158,2.2245819787397725
1763485328.07735,6.249312877655029,-0.7068014348821259,2.764967978817756,2.2242250548388527
1763485328.0786622,6.250625133514404,-0.7073844661362552,2.7657297341157725,2.2239095386634826
1763485328.079994,6.251956939697266,-0.7079756918397537,2.76650270517524,2.2235888039186005
1763485328.0813186,6.253281593322754,-0.7085632505648837,2.767271391836963,2.2232692734726744
1763485328.2800171,6.451980113983154,-0.7909169442391505,2.8809954434966545,2.1690773463600004
1763485328.2816186,6.4535815715789795,-0.7915322767717231,2.8818986746383777,2.168586501026132
1763485328.282937,6.454900026321411,-0.7920382688568022,2.882642123038344,2.168181701737846
1763485328.284218,6.456181049346924,-0.792529374910087,2.883364319452521,2.167787793713266
1763485328.4849396,6.656902551651001,-0.8629416381841297,2.9946822599146667,2.098208140903569
1763485328.4866242,6.658587217330933,-0.8634760218779889,2.9956004333862656,2.0975532883901935
1763485328.487951,6.659914016723633,-0.8638962077460953,2.996323366919801,2.0970366543019985
1763485328.4895737,6.661536693572998,-0.8644092792641473,2.9972072799545755,2.096403743718705
1763485328.689693,6.861655950546265,-0.920638559559485,3.1041594208482275,2.0087161843357526
1763485328.6913254,6.863288402557373,-0.9210385248243418,3.105014495253807,2.007916994103947
1763485328.692683,6.864645957946777,-0.9213704000217409,3.1057253581411404,2.007251283456471
1763485328.6940238,6.8659868240356445,-0.921697537214693,3.1064272845052674,2.006592775046336
1763485328.894495,7.066457986831665,-0.9631272984488667,3.209093788188589,1.896521940671545
1763485328.9047868,7.076749801635742,-0.9648469461281051,3.214238506518368,1.8902143258894981
1763485328.9061666,7.078129529953003,-0.9650744179652325,3.214927247518928,1.8893636165123906
1763485328.9074907,7.079453706741333,-0.965292049115395,3.215588043314867,1.8885460209943665
1763485329.0997727,7.271735668182373,-0.989732581434177,3.309250539478681,1.7576648359843294
1763485329.1011918,7.2731547355651855,-0.9898596295001432,3.3099244374336787,1.7566075661500065
1763485329.102536,7.27449893951416,-0.9899792493408867,3.31056254354369,1.7556048310364891
1763485329.1038673,7.275830268859863,-0.9900970274112678,3.311194307591567,1.754610509155523
1763485329.3049576,7.4769206047058105,-0.9998948592715002,3.4039225737091874,1.5911535198828752
1763485329.3064473,7.478410243988037,-0.9999079934915499,3.404589030468909,1.5898487825483023
1763485329.307643,7.4796059131622314,-0.9999179020473439,3.4051237440111284,1.588800598013524
1763485329.309018,7.48098087310791,-0.9999285987648239,3.4057383928409726,1.5875942183588627
1763485329.5081224,7.6800854206085205,-0.9936052519342339,3.491918036068034,1.4028569975568819
1763485329.5095532,7.681516170501709,-0.9935033483923822,3.4925165898133868,1.4014699946848794
1763485329.5107353,7.6826982498168945,-0.9934185504286261,3.4930108848280876,1.4003235763909416
1763485329.5119112,7.683874130249023,-0.9933336534467929,3.493502383452105,1.3991827397359198
1763485329.7128563,7.884819269180298,-0.9709111520575814,3.574445962420623,1.2004340217195502
1763485329.7143264,7.886289358139038,-0.9706895709319668,3.575015401351247,1.198971405528166
1763485329.7155097,7.887472629547119,-0.9705106191802976,3.575473497489263,1.1977942639101828
1763485329.716885,7.888848066329956,-0.9703019311494727,3.5760057156315757,1.1964260858072278
1763485329.9183857,8.090348720550537,-0.9319917128050277,3.650745032920799,1.0000483420870077
1763485329.9198728,8.091835737228394,-0.9316526340897733,3.651272359205355,0.9986461653065686
1763485329.9211257,8.093088626861572,-0.9313663111604723,3.6517163795656007,0.9974654656724109
1763485329.922348,8.094310998916626,-0.9310864061573191,3.6521493379666192,0.9963141517539738
1763485330.1233916,8.29535460472107,-0.8777090820923426,3.719996437357433,0.8168213170016573
1763485330.12532,8.297282934188843,-0.877127844244009,3.7206144002124777,0.8152055081585917
1763485330.1266117,8.298574686050415,-0.8767377636468913,3.7210280088080583,0.8141243162862598
1763485330.1279113,8.299874305725098,-0.876344724309428,3.721443850589445,0.8130375183131937
1763485330.3273067,8.499269723892212,-0.8092866121187796,3.781804689750644,0.6581913658342771
1763485330.328837,8.500799894332886,-0.8087214781422254,3.7822411624817494,0.6570947979691235
1763485330.3301597,8.502122640609741,-0.8082323491751522,3.782618136714846,0.6561479885185667
1763485330.3317158,8.503678798675537,-0.8076561938050427,3.783061237708446,0.6550354242069482
1763485330.3330257,8.504988670349121,-0.8071706255234844,3.7834338807046084,0.65410004539084
1763485330.5328507,8.704813718795776,-0.726894850242701,3.8367083451744706,0.5227956553071175
1763485330.534428,8.706390857696533,-0.72621396278611,3.837100295882456,0.5218451478544307
1763485330.5357497,8.707712650299072,-0.7256427649409908,3.8374284405291283,0.5210495098237956
1763485330.53703,8.708992958068848,-0.7250890171073893,3.837745984186637,0.5202796920712277
1763485330.739155,8.911118030548096,-0.6320259335020976,3.8841163639829017,0.40851562659629836
1763485330.740747,8.912709951400757,-0.6312504893840393,3.884451656150582,0.4077067234253762
1763485330.7420359,8.91399884223938,-0.6306221921955675,3.8847227785070104,0.4070525498647499
1763485330.7433465,8.915309429168701,-0.6299828947066407,3.884998147844758,0.40638805223469804
1763485330.9452298,9.11719274520874,-0.5266748390218947,3.9235731486496785,0.31160004444364037
1763485330.9468212,9.118784189224243,-0.5258245653356434,3.9238466903540825,0.31090713305921447
1763485330.9481003,9.120063304901123,-0.5251407806936212,3.9240661996302606,0.3103507643849224
1763485330.949311,9.1212739944458,-0.5244932625511158,3.9242736800738554,0.3098246137634879
