timestamp,elapsed_time,x_ref,y_ref,theta_ref
1763485687.093973,0.0,1.2246467991473532e-16,0.0,6.123233995736766e-17
1763485687.0957425,0.0017695426940917969,0.0011118362365228382,3.090450735321326e-07,0.0005559184905030421
1763485687.0971973,0.0032243728637695312,0.0020259318343757698,1.026101265511059e-06,0.0010129681692364295
1763485687.0985248,0.004551887512207031,0.0028600313745779727,2.044950093260667e-06,0.001430022023312674
1763485687.2987647,0.20479178428649902,0.12831968706325286,0.004137852394587416,0.06473821785533129
1763485687.3003716,0.20639872550964355,0.12932094533958782,0.004203021357042314,0.06525259121440051
1763485687.3016953,0.20772242546081543,0.13014562172181277,0.00425708563134819,0.06567641364667644
1763485687.3030148,0.20904183387756348,0.13096753485327384,0.004311318079220694,0.06609896440507124
1763485687.304328,0.21035504341125488,0.13178549707456677,0.004365636204993972,0.06651963208904076
1763485687.5035555,0.40958261489868164,0.2545171200177181,0.016534210865399412,0.13191846992000278
1763485687.5051224,0.4111495018005371,0.25546907917070805,0.016660782131559415,0.13244847588977895
1763485687.506468,0.41249513626098633,0.2562864192237809,0.01676986447517237,0.13290387859577146
1763485687.5078044,0.4138314723968506,0.25709793015284393,0.01687854382264309,0.13335635137079832
1763485687.7080066,0.6140336990356445,0.37630856354856784,0.037096846220985746,0.20404044807328864
1763485687.7095203,0.6155474185943604,0.37718958022578963,0.03727940336708402,0.2046003927104768
1763485687.7107906,0.6168177127838135,0.3779286549334673,0.0374329455366782,0.20507062962814235
1763485687.7119668,0.6179938316345215,0.37861272249358474,0.03757538326716703,0.20550628087755293
1763485687.9132955,0.8193225860595703,0.49235691910921764,0.06588862976684995,0.2845353279253929
1763485687.9148393,0.8208663463592529,0.49320094563098965,0.06613577837762241,0.2851798716326855
1763485687.916068,0.8220951557159424,0.4938724460647557,0.06633282999189039,0.28569338724118726
1763485687.9178178,0.8238449096679688,0.49482811594423504,0.06661391748581136,0.2864253228143647
1763485688.117774,1.0238010883331299,0.5998176538387551,0.1025613437290469,0.37625958516012153
1763485688.119215,1.0252420902252197,0.6005418582325013,0.10284775547612379,0.37695621948578206
1763485688.1204576,1.026484727859497,0.601165975399507,0.10309505279729292,0.3775575783245573
1763485688.1216724,1.0276994705200195,0.6017757280382074,0.10333707816919935,0.3781459948083136
1763485688.3246841,1.2307112216949463,0.6984852825078697,0.1476369579727661,0.48495220741558626
1763485688.3262403,1.2322673797607422,0.6991846595566713,0.14800587218139905,0.4858416013102657
1763485688.3276024,1.2336294651031494,0.6997962668165802,0.14832914136903197,0.48662102971345883
1763485688.3289256,1.234952688217163,0.7003899332300538,0.1486435119123073,0.48737907333510216
1763485688.5285082,1.434535264968872,0.7841623220718189,0.19969127030563172,0.6120031662382557
1763485688.5300744,1.4361014366149902,0.7847726030893593,0.20012011390954543,0.6130667475039747
1763485688.5314488,1.4374759197235107,0.7853075638474364,0.20049682903860466,0.6140013074784004
1763485688.5330563,1.4390833377838135,0.7859324418776099,0.20093781207365335,0.6150956175691988
1763485688.7340784,1.6401054859161377,0.8575607507223777,0.2596651489717603,0.7639282393576828
1763485688.735756,1.6417829990386963,0.8581024401053209,0.26018476183556594,0.7652717724524031
1763485688.7371187,1.6431457996368408,0.8585418032054382,0.26060724763863496,0.7663644868870498
1763485688.7384667,1.644493818283081,0.8589757813659548,0.2610254645092047,0.7674464394921557
1763485688.939068,1.845095157623291,0.9165263377300616,0.32669528209245535,0.9400657528669588
1763485688.9406724,1.8466994762420654,0.9169290553963045,0.3272476234079811,0.9415331451424396
1763485688.9419405,1.8479676246643066,0.9172467279919767,0.3276845273880913,0.9426939383008078
1763485688.9437025,1.8497295379638672,0.9176871225859625,0.3282919843864218,0.9443079813313952
1763485689.1465998,2.052626848220825,0.960752851579324,0.40162221955641964,1.1384101600364638
1763485689.148043,2.054069995880127,0.9610039960329785,0.4021674169228324,1.1398345510728214
1763485689.149283,2.055310010910034,0.9612191590979091,0.402636136485099,1.141058756839633
1763485689.1504855,2.0565125942230225,0.9614272698047578,0.4030909385916581,1.1422462759381686
1763485689.151657,2.0576841831207275,0.9616294889565031,0.4035342381933842,1.1434034394594312
