timestamp,v_ref,omega_ref,v_loc,omega_loc,v_err,omega_err,v_cmd,omega_cmd
1763485687.093973,0.6279827444645084,0.389990930620025,0.0,0.007167085345499496,0.6279827444645084,0.3828238452745255,1.3364011085489267,0.5814028532572877
1763485687.0957425,0.6279827444645084,0.3900051827539044,3.8979308615821e-05,-0.005564648929440764,0.6279437651558926,0.39556983168334514,1.3363590108956216,0.587790098595577
1763485687.0971973,0.6279827444645084,0.3899114353299411,5.51551562658312e-05,0.044544983581151096,0.6279275893082426,0.34536645174879,1.3363415409801593,0.5625946612043361
1763485687.0985248,0.6279827444645084,0.3899511084348455,4.060280310016961e-05,-0.020613389798756248,0.6279421416614083,0.41056449823360175,1.3363572575215785,0.5952333575516464
1763485687.2987647,0.6424359084513515,0.39038281584442897,0.0003561963093849154,0.028816361038865358,0.6420797121419666,0.3615664548055636,1.3280312851489775,0.5711660432472108
1763485687.3003716,0.6424359084513515,0.39038463752001684,0.00034403124437960245,-0.0005479745283229926,0.6420918772069718,0.39093261204833984,1.3280444234191833,0.5858509435441868
1763485687.3016953,0.6424359084513515,0.39037313242645627,0.00029737011242575147,0.006069917571883357,0.6421385383389258,0.3843032148545729,1.3280948174416938,0.5825247398537428
1763485687.3030148,0.6424359084513515,0.3903011689404872,0.000294706446270964,0.036958892938875755,0.6421412020050805,0.35334227600161144,1.3280976942011409,0.566972306941293
1763485687.304328,0.6424359084513515,0.39021844460986893,0.00032311748646134065,0.04265572380943157,0.6421127909648902,0.3475627208004374,1.3280670102777352,0.5639998050100876
1763485687.5035555,0.6497319526815775,0.40338574040255026,0.1995732430071003,-0.029058074233682143,0.45015870967447713,0.4324438146362324,1.0921215710890009,0.6196076477206665
1763485687.5051224,0.6497319526815775,0.4037296493212974,0.20109947977675646,-0.022573247295922246,0.448632472904821,0.42630289661721965,1.0904732353777722,0.6168810976299073
1763485687.506468,0.6497319526815775,0.40402217774658555,0.20241139029564792,-0.020083432603227976,0.44732056238592954,0.42410561034981353,1.0890563720173694,0.6160749829214923
1763485687.5078044,0.6497319526815775,0.4042359761969343,0.20371598563505072,0.019157205297413424,0.44601596704652674,0.38507877089952086,1.0876474090508141,0.5967753616466948
1763485687.7080066,0.6404575704534222,0.44556095048906974,0.3969847222253024,0.012122927185700941,0.24347284822811982,0.4334380233033688,0.827029843391743,0.6622799621407541
1763485687.7095203,0.6404575704534222,0.4460892596582208,0.39850938194765106,0.03714881962731043,0.24194818850577116,0.4089404400309104,0.8253832108916065,0.650559479673676
1763485687.7107906,0.6404575704534222,0.44663562392954353,0.3997607652535623,-0.016881538098510545,0.24069680519985992,0.4635171620280541,0.8240317169212223,0.6783942049435706
1763485687.7119668,0.6404575704534222,0.4471273020452483,0.4009190702317383,-0.00728082427965349,0.23953850022168394,0.4544081263249018,0.8227807475447924,0.6743313652076992
1763485687.9132955,0.6255761676790891,0.5316233369405362,0.599869408311406,0.01980700635455251,0.025706759367683074,0.5118163305859837,0.5508341665860971,0.7875315022335281
1763485687.9148393,0.6255761676790891,0.532729586143458,0.6014693312959314,0.021875548838732647,0.024106836383157693,0.5108540373047253,0.5491062497628096,0.7881566047958206
1763485687.916068,0.6255761676790891,0.5336173215230299,0.6026759196980995,0.020633712647546806,0.022900247980989552,0.5129836088754831,0.547803134288468,0.7901091259607714
1763485687.9178178,0.635576167679089,0.4878508423720127,0.5935125894516899,0.011033812688187115,0.042063578227399034,0.4768170296838256,0.5792995309545902,0.7262593572139255
1763485688.117774,0.606487426882758,0.5663792441039432,0.5990772145471176,0.2077014718065947,0.0074102123356404315,0.35867777229734854,0.49512175749741594,0.7457181302526175
1763485688.119215,0.606487426882758,0.566924188253342,0.5997923899020808,0.29369841638056426,0.006695036980677194,0.27322577187277775,0.49434936811405567,0.7035370741897309
1763485688.1204576,0.606487426882758,0.5672715833891925,0.6004355381495243,0.36441002438702075,0.006051888733233701,0.20286155900217173,0.4936547680068167,0.6687023628902784
1763485688.1216724,0.606487426882758,0.5671996639193263,0.6004125106685247,0.6033953924599668,0.0060749162142332835,-0.03619572854064046,0.49367963768629625,0.5491017996490061
1763485688.3246841,0.5751110831106844,0.5720767972818298,0.39812829882779033,0.6119012108910632,0.17698278428289405,-0.03982441360923339,0.6418313880328973,0.5521645904772131
1763485688.3262403,0.5751110831106844,0.5714650073432034,0.3973280734738876,0.68939366746804,0.17778300963679677,-0.1179286601248366,0.6426956314151123,0.5125006772807851
1763485688.3276024,0.5751110831106844,0.570773918354905,0.39662866123978235,0.7730050460064052,0.17848242187090202,-0.2022311276515002,0.6434509966279459,0.4696583545291549
1763485688.3289256,0.5751110831106844,0.5699018532958491,0.3960217267957205,0.8843741239537717,0.17908935631496387,-0.3144722706579226,0.6441064858275328,0.4126657179668878
1763485688.5285082,0.5539796298052445,0.4591514828308714,0.29567660376428057,0.8016564077264873,0.25830302604096395,-0.34250492489561585,0.720651431567044,0.2878990203830635
1763485688.5300744,0.5539796298052445,0.45806380981861267,0.2949281749817746,0.7397079061590269,0.2590514548234699,-0.28164409634041426,0.7214597346521505,0.31724176164840556
1763485688.5314488,0.5539796298052445,0.45725737154038953,0.29498054656602485,0.6614322861991805,0.25899908323921966,-0.20417491465879095,0.7214031733411602,0.3551699142109941
1763485688.5330563,0.5539796298052445,0.4562595790797243,0.2950031864434334,0.6848786664551375,0.25897644336181114,-0.2286190873754132,0.721378722273559,0.34195003539201774
1763485688.7340784,0.5362817987617423,0.3771595157547205,0.49529188037350774,0.7051775907727166,0.04098991838823457,-0.32801807501799607,0.5001853981050688,0.21315047824572247
1763485688.735756,0.5362817987617423,0.3764142739083511,0.49692784357363506,0.6745633289729634,0.03935395518810725,-0.29814905506461237,0.49841855784893135,0.2273397463760449
1763485688.7371187,0.5362817987617423,0.3755993150661506,0.4976038297053603,0.7873570156913895,0.03867796905638199,-0.4117577006252389,0.49768849282666805,0.16972046475353111
1763485688.7384667,0.5362817987617423,0.3746345896742111,0.49830521765786784,0.8727577315409368,0.037976581103874474,-0.49812314186672574,0.4969309938379599,0.12557301874084822
1763485688.939068,0.5157180669812964,0.29936317579986554,0.7005141649854044,0.9010745554710123,-0.184796098004108,-0.6017113796711469,0.2879343889790946,-0.0014925140357078814
1763485688.9406724,0.5157180669812964,0.2982917179573086,0.7020840039998987,0.8880747417960073,-0.18636593701860227,-0.5897830238386987,0.2862389628434408,0.003400206037959208
1763485688.9419405,0.5157180669812964,0.29745767118263217,0.7021350681364773,0.8794763848514726,-0.1864170011551809,-0.5820187136688404,0.28618381357593586,0.00644831434821197
1763485688.9437025,0.5057180669812964,0.37322246661830455,0.7185925080825941,0.8876306159880255,-0.21287444110129772,-0.514408149369721,0.2468097784341297,0.11601839193344404
1763485689.1465998,0.5060527038523858,0.4929650267923903,0.5140391494944321,0.9249636746562213,-0.007986445642046314,-0.431998647863831,0.5774214480511262,0.2769657028604748
1763485689.148043,0.5060527038523858,0.49222252983436326,0.5125626405175863,0.9007563910293422,-0.0065099366652005,-0.408533861194979,0.5790160777461196,0.28795559923687375
1763485689.149283,0.5060527038523858,0.4917779984532967,0.5120160350722311,0.776955334899305,-0.00596333121984538,-0.2851773364460083,0.5796064116271031,0.3491893302302926
1763485689.1504855,0.5060527038523858,0.4914885496718372,0.5113809861215912,0.6843096801246242,-0.005328282269205453,-0.19282113045278704,0.5802922644937942,0.3950779844454437
1763485689.151657,0.5060527038523858,0.49136247946745804,0.5107996730152327,0.5800831371078777,-0.004746969162846892,-0.0887206576404197,0.5809200826486616,0.4470021506472482
1763485689.3478093,0.516961768176727,0.5584286635462252,0.31517576245683826,0.6372465824056667,0.20178600571988875,-0.07881791885944145,0.8920257943176139,0.5190197041165046
1763485689.349416,0.516961768176727,0.5579576431400138,0.31351924505617096,0.5659647912597664,0.20344252312055605,-0.00800714811975256,0.8938148331103345,0.5539540690801376
1763485689.3507264,0.506961768176727,0.5467837348240527,0.3122092356282987,0.566205035485263,0.19475253254842828,-0.019421300661210283,0.8736296432924365,0.5370730844934476
1763485689.352077,0.506961768176727,0.5463404962025038,0.3108275030904869,0.5937513996340038,0.1961342650862401,-0.04741090343150001,0.8751219144332734,0.5226350444867538
1763485689.5533066,0.541624799103856,0.5685025771939742,0.5124924664574806,0.6285693728266408,0.02913233264637538,-0.06006679563266659,0.798134095010104,0.5384691793776409
1763485689.5548713,0.541624799103856,0.5683288066661619,0.5140834153272692,0.6251467594649545,0.02754138377658677,-0.05681795279879254,0.7964158702307323,0.5399198302667656
1763485689.5562024,0.541624799103856,0.5682046698860419,0.5154441208169467,0.6125832458554463,0.026180678286909287,-0.04437857596940442,0.7949463083018806,0.5460153819013397
1763485689.5575433,0.541624799103856,0.5680771838133716,0.5167819116037172,0.6152447122887786,0.024842887500138744,-0.04716752847540706,0.7935014942521684,0.5444934195756681
1763485689.758182,0.5677603082412126,0.6355153670690625,0.7175250381932319,0.554515761814615,-0.14976472995201928,0.0809996052544475,0.6822163609955041,0.6760151696962863
1763485689.759874,0.5677603082412126,0.6359876662117036,0.719242931102757,0.5833873642631631,-0.15148262286154446,0.052600301948540484,0.6803610366532169,0.6622878171859738
1763485689.7612379,0.5677603082412126,0.6363455969665384,0.7206360852876708,0.5992205197439445,-0.15287577704645816,0.03712507722259384,0.67885643013351,0.6549081355778352
